"constructs1","constructs2","correlation"
"perception_associations_effectiveness","perception_associations_effectiveness",NA
"perception_associations_effectiveness","project_participation",NA
"perception_associations_effectiveness","sales_channel_crops.cooperative",0.79149597057677
"perception_associations_effectiveness","sfs_monoculture_perennial_area",0.163248399789153
"perception_associations_effectiveness","soil_pH_mean",0.664173401987824
"perception_associations_effectiveness","support_provider.cooperatives",NA
"perception_associations_effectiveness","support_provider.ind_different_community",NA
"perception_associations_effectiveness","training_participation",0.663452716493338
"perception_associations_effectiveness","years_farming_land",0.368146438697001
"support_provider.cooperatives","crop_type.cacao",0.688241926021394
"support_provider.cooperatives","dfs_adoption_binary",NA
"support_provider.cooperatives","distance_main_road",NA
"support_provider.cooperatives","membership",NA
"support_provider.cooperatives","nearest_farmer_adopted",0.536182988429308
"support_provider.cooperatives","num_info_exchange_extension",0.605368049206985
"support_provider.cooperatives","num_info_exchange_sources",NA
"support_provider.cooperatives","num_membership",NA
"support_provider.cooperatives","perception_associations_effectiveness",0.756834713870615
"support_provider.cooperatives","project_participation",NA
"support_provider.cooperatives","sales_channel_crops.cooperative",0.840578254881732
"support_provider.cooperatives","sfs_monoculture_perennial_area",0.0708431628739498
"support_provider.cooperatives","soil_pH_mean",0.610000611495933
"support_provider.cooperatives","support_provider.cooperatives",NA
"support_provider.cooperatives","support_provider.ind_different_community",NA
"support_provider.cooperatives","training_participation",0.733808104610941
"support_provider.cooperatives","years_farming_land",0.395547265573601
"support_provider.ind_different_community","crop_type.cacao",0.567076170093592
"support_provider.ind_different_community","dfs_adoption_binary",NA
"support_provider.ind_different_community","distance_main_road",NA
"support_provider.ind_different_community","membership",NA
"support_provider.ind_different_community","nearest_farmer_adopted",0.370560005022422
"support_provider.ind_different_community","num_info_exchange_extension",0.408685800566085
"support_provider.ind_different_community","num_info_exchange_sources",NA
"support_provider.ind_different_community","num_membership",NA
"support_provider.ind_different_community","perception_associations_effectiveness",0.486227661616854
"support_provider.ind_different_community","project_participation",NA
"support_provider.ind_different_community","sales_channel_crops.cooperative",0.39466596383713
"support_provider.ind_different_community","sfs_monoculture_perennial_area",0.230872249931985
"support_provider.ind_different_community","soil_pH_mean",0.504517436776943
"support_provider.ind_different_community","support_provider.cooperatives",0.391261591031985
"support_provider.ind_different_community","support_provider.ind_different_community",NA
"support_provider.ind_different_community","training_participation",0.356423577690329
"support_provider.ind_different_community","years_farming_land",0.313861376496644
"num_info_exchange_sources","crop_type.cacao",0.214055090231716
"num_info_exchange_sources","dfs_adoption_binary",NA
"num_info_exchange_sources","distance_main_road",NA
"num_info_exchange_sources","membership",NA
"num_info_exchange_sources","nearest_farmer_adopted",0.301219760858691
"num_info_exchange_sources","num_info_exchange_extension",0.532292584682804
"num_info_exchange_sources","num_info_exchange_sources",NA
"num_info_exchange_sources","num_membership",NA
"num_info_exchange_sources","perception_associations_effectiveness",0.426633492733232
"num_info_exchange_sources","project_participation",NA
"num_info_exchange_sources","sales_channel_crops.cooperative",0.538404442285434
"num_info_exchange_sources","sfs_monoculture_perennial_area",0.0258086941801548
"num_info_exchange_sources","soil_pH_mean",0.221459660852189
"num_info_exchange_sources","support_provider.cooperatives",0.349252764408493
"num_info_exchange_sources","support_provider.ind_different_community",0.220071058561815
"num_info_exchange_sources","training_participation",0.496511793394347
"num_info_exchange_sources","years_farming_land",0.326049356059481
"distance_main_road","crop_type.cacao",0.65764216513554
"distance_main_road","dfs_adoption_binary",NA
"distance_main_road","distance_main_road",NA
"distance_main_road","membership",NA
"distance_main_road","nearest_farmer_adopted",0.447672866357488
"distance_main_road","num_info_exchange_extension",0.411111551079113
"distance_main_road","num_info_exchange_sources",0.237721414598876
"distance_main_road","num_membership",NA
"distance_main_road","perception_associations_effectiveness",0.54805260946939
"distance_main_road","project_participation",NA
"distance_main_road","sales_channel_crops.cooperative",0.547299663374935
"distance_main_road","sfs_monoculture_perennial_area",0.251033157101541
"distance_main_road","soil_pH_mean",0.565558976794907
"distance_main_road","support_provider.cooperatives",0.537336784328253
"distance_main_road","support_provider.ind_different_community",0.352347208269391
"distance_main_road","training_participation",0.436229961959405
"distance_main_road","years_farming_land",0.313698660630158
"membership","crop_type.cacao",0.0473506376645994
"membership","dfs_adoption_binary",NA
"membership","distance_main_road",0.0586327423171009
"membership","membership",NA
"membership","nearest_farmer_adopted",0.0687523751468291
"membership","num_info_exchange_extension",0.26871028897391
"membership","num_info_exchange_sources",0.273654394659581
"membership","num_membership",NA
"membership","perception_associations_effectiveness",0.256135158376549
"membership","project_participation",NA
"membership","sales_channel_crops.cooperative",0.464254179092305
"membership","sfs_monoculture_perennial_area",0.157564830023003
"membership","soil_pH_mean",0.0651193766949573
"membership","support_provider.cooperatives",0.397981836789218
"membership","support_provider.ind_different_community",0.185569340491196
"membership","training_participation",0.340977134992931
"membership","years_farming_land",0.0759884558093164
"num_membership","crop_type.cacao",0.12967696771698
"num_membership","dfs_adoption_binary",NA
"num_membership","distance_main_road",0.111973405570498
"num_membership","membership",0.656688575534983
"num_membership","nearest_farmer_adopted",0.2552787050839
"num_membership","num_info_exchange_extension",0.353275462210747
"num_membership","num_info_exchange_sources",0.375141953158211
"num_membership","num_membership",NA
"num_membership","perception_associations_effectiveness",0.368341908884007
"num_membership","project_participation",NA
"num_membership","sales_channel_crops.cooperative",0.490068433681038
"num_membership","sfs_monoculture_perennial_area",0.107401129922941
"num_membership","soil_pH_mean",0.0801603220040115
"num_membership","support_provider.cooperatives",0.368344714591747
"num_membership","support_provider.ind_different_community",0.0670550303549054
"num_membership","training_participation",0.43163902611556
"num_membership","years_farming_land",0.32640780698262
"project_participation","crop_type.cacao",0.334930148859698
"project_participation","dfs_adoption_binary",NA
"project_participation","distance_main_road",0.227653509198964
"project_participation","membership",0.20536481273901
"project_participation","nearest_farmer_adopted",0.393737803845444
"project_participation","num_info_exchange_extension",0.402964672199424
"project_participation","num_info_exchange_sources",0.382269271465283
"project_participation","num_membership",0.434934428664082
"project_participation","perception_associations_effectiveness",0.476756159079837
"project_participation","project_participation",NA
"project_participation","sales_channel_crops.cooperative",0.517283112346705
"project_participation","sfs_monoculture_perennial_area",0.108376734810164
"project_participation","soil_pH_mean",0.317275349931772
"project_participation","support_provider.cooperatives",0.441960320867023
"project_participation","support_provider.ind_different_community",0.23480274640653
"project_participation","training_participation",0.488919114521003
"project_participation","years_farming_land",0.319376565753431
"dfs_adoption_binary","crop_type.cacao",0.636662473638195
"dfs_adoption_binary","dfs_adoption_binary",NA
"dfs_adoption_binary","distance_main_road",0.386471321482169
"dfs_adoption_binary","membership",0.077289815960028
"dfs_adoption_binary","nearest_farmer_adopted",0.510391745803108
"dfs_adoption_binary","num_info_exchange_extension",0.444559870355771
"dfs_adoption_binary","num_info_exchange_sources",0.266842480269149
"dfs_adoption_binary","num_membership",0.251680991404725
"dfs_adoption_binary","perception_associations_effectiveness",0.506989971175719
"dfs_adoption_binary","project_participation",0.384576597914987
"dfs_adoption_binary","sales_channel_crops.cooperative",0.49354840611818
"dfs_adoption_binary","sfs_monoculture_perennial_area",0.218785082259136
"dfs_adoption_binary","soil_pH_mean",0.458040540814904
"dfs_adoption_binary","support_provider.cooperatives",0.554834961791308
"dfs_adoption_binary","support_provider.ind_different_community",0.447198739756218
"dfs_adoption_binary","training_participation",0.512759849171777
"dfs_adoption_binary","years_farming_land",0.454183939790425
