"","NumFeatures","selected_factors","frequency"
"489","featNum20","support_provider.bank",24
"490","featNum20","support_provider.community_leaders",2
"491","featNum20","support_provider.cooperatives",46
"492","featNum20","support_provider.ind_own_community",3
"493","featNum20","training_participation",29
"494","featNum20","years_farming_land",44
"495","featNum20","years_in_community",7
"496","featNum3","age",3
"497","featNum3","agroecol_perspective_3",10
"498","featNum3","agroecol_perspective_7",13
"499","featNum3","crop_type.cacao",58
"500","featNum3","human_wellbeing_11",21
"501","featNum3","income_stability",10
"502","featNum3","numHA_nhlabour_seasonal_total",1
"503","featNum3","participation_nr_frequency",60
"504","featNum3","support_provider.cooperatives",4
"505","featNum4","age",7
"506","featNum4","agroecol_perspective_1",4
"507","featNum4","agroecol_perspective_3",23
"508","featNum4","agroecol_perspective_6",1
"509","featNum4","agroecol_perspective_7",24
"510","featNum4","crop_type.cacao",59
"511","featNum4","farmer_agency_3",1
"512","featNum4","human_wellbeing_11",31
"513","featNum4","income_stability",15
"514","featNum4","numHA_nhlabour_seasonal_total",1
"515","featNum4","participation_nr_frequency",60
"516","featNum4","perception_associations_effectiveness",7
"517","featNum4","support_provider.cooperatives",6
"518","featNum4","years_farming_land",1
"519","featNum5","age",12
"520","featNum5","agroecol_perspective_1",6
"521","featNum5","agroecol_perspective_3",30
"522","featNum5","agroecol_perspective_6",3
"523","featNum5","agroecol_perspective_7",32
"524","featNum5","crop_type.cacao",59
"525","featNum5","farmer_agency_3",1
"526","featNum5","human_wellbeing_11",40
"527","featNum5","income_amount_onfarm",1
"528","featNum5","income_stability",26
"529","featNum5","land_tenure_own_area",1
"530","featNum5","numHA_nhlabour_seasonal_total",4
"531","featNum5","num_info_exchange_extension",3
"532","featNum5","participation_nr_frequency",60
"533","featNum5","perception_associations_effectiveness",12
"534","featNum5","support_provider.cooperatives",8
"535","featNum5","years_farming_land",2
"536","featNum6","age",13
"537","featNum6","agroecol_perspective_1",10
"538","featNum6","agroecol_perspective_3",34
"539","featNum6","agroecol_perspective_6",3
"540","featNum6","agroecol_perspective_7",45
"541","featNum6","credit_access",1
"542","featNum6","crop_type.cacao",60
"543","featNum6","farmer_agency_3",1
"544","featNum6","human_wellbeing_11",48
"545","featNum6","income_amount_onfarm",2
"546","featNum6","income_stability",32
"547","featNum6","land_tenure_own_area",1
"548","featNum6","numHA_nhlabour_seasonal_total",7
"549","featNum6","num_info_exchange_extension",3
"550","featNum6","num_info_exchange_farmers",1
"551","featNum6","participation_nr_frequency",60
"552","featNum6","perception_associations_effectiveness",21
"553","featNum6","support_provider.cooperatives",14
"554","featNum6","years_farming_land",4
"555","featNum7","age",16
"556","featNum7","agroecol_perspective_1",8
"557","featNum7","agroecol_perspective_3",43
"558","featNum7","agroecol_perspective_6",4
"559","featNum7","agroecol_perspective_7",49
"560","featNum7","credit_access",1
"561","featNum7","crop_type.cacao",60
"562","featNum7","farmer_agency_3",1
"563","featNum7","human_wellbeing_11",52
"564","featNum7","income_amount_onfarm",2
"565","featNum7","income_stability",37
"566","featNum7","land_tenure_own_area",1
"567","featNum7","numHA_hlabour_seasonal_total",2
"568","featNum7","numHA_nhlabour_seasonal_total",9
"569","featNum7","num_info_exchange_extension",5
"570","featNum7","num_info_exchange_farmers",1
"571","featNum7","participation_nr_frequency",60
"572","featNum7","perception_associations_effectiveness",38
"573","featNum7","support_provider.cooperatives",23
"574","featNum7","training_participation",1
"575","featNum7","years_farming_land",7
"576","featNum8","age",17
"577","featNum8","agroecol_perspective_1",19
"578","featNum8","agroecol_perspective_3",49
"579","featNum8","agroecol_perspective_6",4
"580","featNum8","agroecol_perspective_7",54
"581","featNum8","credit_access",3
"582","featNum8","crop_type.cacao",60
"583","featNum8","farm_size",1
"584","featNum8","farmer_agency_3",2
"585","featNum8","human_wellbeing_11",55
"586","featNum8","income_amount_onfarm",2
"587","featNum8","income_stability",39
"588","featNum8","income_sufficiency",1
"589","featNum8","land_tenure_own_area",2
"590","featNum8","numHA_hlabour_seasonal_total",3
"591","featNum8","numHA_nhlabour_seasonal_total",10
"592","featNum8","num_info_exchange_extension",8
"593","featNum8","num_info_exchange_farmers",1
"594","featNum8","num_membership",1
"595","featNum8","participation_nr_frequency",60
"596","featNum8","perception_associations_effectiveness",46
"597","featNum8","support_provider.cooperatives",31
"598","featNum8","training_participation",3
"599","featNum8","years_farming_land",9
"600","featNum9","access_info_exchange_extension",1
"601","featNum9","age",17
"602","featNum9","agroecol_perspective_1",30
"603","featNum9","agroecol_perspective_3",51
"604","featNum9","agroecol_perspective_6",10
"605","featNum9","agroecol_perspective_7",56
"606","featNum9","credit_access",3
"607","featNum9","crop_type.cacao",60
"608","featNum9","farm_size",1
"609","featNum9","farmer_agency_3",2
"610","featNum9","human_wellbeing_11",58
"611","featNum9","income_amount_nonfarm",1
"612","featNum9","income_amount_onfarm",4
"613","featNum9","income_stability",42
"614","featNum9","income_sufficiency",1
"615","featNum9","land_tenure_own_area",5
"616","featNum9","livestock_count_tlu",1
"617","featNum9","numHA_hlabour_seasonal_total",4
"618","featNum9","numHA_nhlabour_seasonal_total",10
"619","featNum9","num_info_exchange_extension",13
"620","featNum9","num_info_exchange_farmers",2
"621","featNum9","num_membership",2
"622","featNum9","participation_nr_frequency",60
"623","featNum9","perception_associations_effectiveness",49
"624","featNum9","support_provider.cooperatives",36
"625","featNum9","training_participation",5
"626","featNum9","years_farming_land",16
