"","NumFeatures","selected_factors","frequency"
"193","featNum16","crop_type.camucamu",19
"194","featNum16","cropland_area",3
"195","featNum16","distance_closest_farmland",12
"196","featNum16","distance_main_road",60
"197","featNum16","fair_price_crops",9
"198","featNum16","household_shock_recover_activities.7",6
"199","featNum16","human_wellbeing_7",13
"200","featNum16","income_amount_onfarm",52
"201","featNum16","income_spend_on_food_percentage",60
"202","featNum16","income_stability",60
"203","featNum16","income_sufficiency",60
"204","featNum16","influence_nr_frequency",58
"205","featNum16","land_tenure_own_area",2
"206","featNum16","numHA_hlabour_seasonal_total",5
"207","featNum16","numHA_nhlabour_permanent_total",37
"208","featNum16","num_info_exchange_consumers",3
"209","featNum16","num_info_exchange_extension",14
"210","featNum16","num_info_exchange_farmers",21
"211","featNum16","num_pest_management_ecol_practices",54
"212","featNum16","participation_nr_frequency",20
"213","featNum16","perception_associations_effectiveness",43
"214","featNum16","sales_channel_crops.cooperative",16
"215","featNum16","sales_channel_crops.direct_to_consumer",24
"216","featNum16","sales_channel_crops.middle_man.aggregator",2
"217","featNum16","sales_channel_crops.retailers",6
"218","featNum16","seeds_certified_local",14
"219","featNum16","sfs_monoculture_perennial_area",37
"220","featNum16","soil_fertility_management_organic",3
"221","featNum16","support_provider.cooperatives",29
"222","featNum16","support_provider.ind_different_community",9
"223","featNum16","support_provider.shops",9
"224","featNum16","training_participation",2
"225","featNum16","use_percentage_crops_sales",5
"226","featNum16","years_farming_land",60
"227","featNum16","years_in_community",6
"228","featNum16","yield_gap_median",3
"229","featNum17","access_info_exchange_consumers",9
"230","featNum17","access_info_exchange_extension",3
"231","featNum17","access_info_exchange_farmers",5
"232","featNum17","agroecol_perspective_6",9
"233","featNum17","agroecol_perspective_7",43
"234","featNum17","assets_count",3
"235","featNum17","crop_type.cacao",60
"236","featNum17","crop_type.camucamu",22
"237","featNum17","cropland_area",3
"238","featNum17","distance_closest_farmland",11
"239","featNum17","distance_main_road",60
"240","featNum17","fair_price_crops",9
"241","featNum17","farm_size",2
"242","featNum17","farmer_agency_1",3
"243","featNum17","household_shock_recover_activities.7",6
"244","featNum17","human_wellbeing_7",18
"245","featNum17","income_amount_onfarm",57
"246","featNum17","income_spend_on_food_percentage",60
"247","featNum17","income_stability",60
"248","featNum17","income_sufficiency",60
"249","featNum17","influence_nr_frequency",57
"250","featNum17","land_tenure_own_area",6
"251","featNum17","numHA_hlabour_seasonal_total",9
"252","featNum17","numHA_nhlabour_permanent_total",40
"253","featNum17","num_info_exchange_consumers",9
"254","featNum17","num_info_exchange_extension",18
"255","featNum17","num_info_exchange_farmers",21
"256","featNum17","num_pest_management_ecol_practices",54
"257","featNum17","participation_nr_frequency",23
"258","featNum17","perception_associations_effectiveness",43
"259","featNum17","sales_channel_crops.cooperative",21
"260","featNum17","sales_channel_crops.direct_to_consumer",25
"261","featNum17","sales_channel_crops.middle_man.aggregator",3
"262","featNum17","sales_channel_crops.retailers",8
"263","featNum17","seeds_certified_local",14
"264","featNum17","sfs_monoculture_perennial_area",41
"265","featNum17","soil_fertility_management_organic",3
"266","featNum17","support_provider.cooperatives",28
"267","featNum17","support_provider.ind_different_community",8
"268","featNum17","support_provider.shops",9
"269","featNum17","training_participation",3
"270","featNum17","use_percentage_crops_sales",6
"271","featNum17","years_farming_land",60
"272","featNum17","years_in_community",5
"273","featNum17","yield_gap_median",3
"274","featNum18","access_info_exchange_consumers",9
"275","featNum18","access_info_exchange_extension",3
"276","featNum18","access_info_exchange_farmers",9
"277","featNum18","agroecol_perspective_6",12
"278","featNum18","agroecol_perspective_7",43
"279","featNum18","assets_count",3
"280","featNum18","crop_type.cacao",60
"281","featNum18","crop_type.camucamu",26
"282","featNum18","cropland_area",4
"283","featNum18","distance_closest_farmland",14
"284","featNum18","distance_main_road",60
"285","featNum18","fair_price_crops",13
"286","featNum18","farm_size",3
"287","featNum18","farmer_agency_1",3
"288","featNum18","hlabour",2
"289","featNum18","household_shock_recover_activities.7",7
"290","featNum18","human_wellbeing_7",18
"291","featNum18","income_amount_onfarm",57
"292","featNum18","income_spend_on_food_percentage",60
"293","featNum18","income_stability",60
"294","featNum18","income_sufficiency",60
"295","featNum18","influence_nr_frequency",57
"296","featNum18","land_tenure_own_area",11
"297","featNum18","numHA_hlabour_seasonal_total",9
"298","featNum18","numHA_nhlabour_permanent_total",40
"299","featNum18","num_info_exchange_consumers",9
"300","featNum18","num_info_exchange_extension",16
"301","featNum18","num_info_exchange_farmers",27
"302","featNum18","num_pest_management_ecol_practices",55
"303","featNum18","participation_nr_frequency",25
"304","featNum18","perception_associations_effectiveness",42
"305","featNum18","sales_channel_crops.cooperative",20
"306","featNum18","sales_channel_crops.direct_to_consumer",29
"307","featNum18","sales_channel_crops.middle_man.aggregator",3
"308","featNum18","sales_channel_crops.retailers",12
"309","featNum18","seeds_certified_local",14
"310","featNum18","sfs_monoculture_perennial_area",49
"311","featNum18","soil_fertility_management_chemical",3
"312","featNum18","soil_fertility_management_organic",3
"313","featNum18","support_provider.cooperatives",29
"314","featNum18","support_provider.ind_different_community",9
"315","featNum18","support_provider.shops",9
"316","featNum18","training_participation",3
"317","featNum18","use_percentage_crops_sales",5
"318","featNum18","years_farming_land",60
"319","featNum18","years_in_community",12
"320","featNum18","yield_gap_median",3
"321","featNum19","access_info_exchange_consumers",8
"322","featNum19","access_info_exchange_extension",3
"323","featNum19","access_info_exchange_farmers",9
"324","featNum19","agroecol_perspective_6",13
"325","featNum19","agroecol_perspective_7",43
"326","featNum19","assets_count",3
"327","featNum19","crop_type.cacao",60
"328","featNum19","crop_type.camucamu",33
"329","featNum19","cropland_area",9
"330","featNum19","distance_closest_farmland",14
"331","featNum19","distance_main_road",60
"332","featNum19","fair_price_crops",17
"333","featNum19","farm_size",3
"334","featNum19","farmer_agency_1",5
"335","featNum19","hlabour",3
"336","featNum19","household_shock_recover_activities.7",9
"337","featNum19","human_wellbeing_7",19
"338","featNum19","income_amount_onfarm",57
"339","featNum19","income_spend_on_food_percentage",60
"340","featNum19","income_stability",60
"341","featNum19","income_sufficiency",60
"342","featNum19","influence_nr_frequency",57
"343","featNum19","land_tenure_own_area",12
"344","featNum19","numHA_hlabour_seasonal_total",8
"345","featNum19","numHA_nhlabour_permanent_total",40
"346","featNum19","num_info_exchange_consumers",9
"347","featNum19","num_info_exchange_extension",21
"348","featNum19","num_info_exchange_farmers",27
"349","featNum19","num_membership",3
"350","featNum19","num_pest_management_ecol_practices",54
"351","featNum19","participation_nr_frequency",25
"352","featNum19","perception_associations_effectiveness",42
"353","featNum19","sales_channel_crops.cooperative",20
"354","featNum19","sales_channel_crops.direct_to_consumer",35
"355","featNum19","sales_channel_crops.middle_man.aggregator",6
"356","featNum19","sales_channel_crops.retailers",17
"357","featNum19","seeds_certified_local",15
"358","featNum19","sfs_monoculture_perennial_area",49
"359","featNum19","soil_fertility_management_chemical",3
"360","featNum19","soil_fertility_management_organic",3
"361","featNum19","support_provider.cooperatives",32
"362","featNum19","support_provider.ind_different_community",11
"363","featNum19","support_provider.shops",8
"364","featNum19","training_participation",6
"365","featNum19","use_percentage_crops_sales",6
"366","featNum19","years_farming_land",60
"367","featNum19","years_in_community",14
"368","featNum19","yield_gap_median",9
"369","featNum2","crop_type.cacao",59
"370","featNum2","income_spend_on_food_percentage",26
"371","featNum2","income_stability",34
"372","featNum2","perception_associations_effectiveness",1
"373","featNum20","access_info_exchange_consumers",8
"374","featNum20","access_info_exchange_extension",9
"375","featNum20","access_info_exchange_farmers",9
"376","featNum20","agroecol_perspective_6",14
"377","featNum20","agroecol_perspective_7",48
"378","featNum20","assets_count",7
"379","featNum20","crop_type.cacao",60
"380","featNum20","crop_type.camucamu",34
"381","featNum20","cropland_area",9
"382","featNum20","distance_closest_farmland",18
"383","featNum20","distance_main_road",60
"384","featNum20","fair_price_crops",18
"385","featNum20","farm_size",6
"386","featNum20","farmer_agency_1",5
"387","featNum20","hlabour",6
"388","featNum20","household_shock_recover_activities.7",9
"389","featNum20","human_wellbeing_7",21
"390","featNum20","income_amount_onfarm",60
"391","featNum20","income_spend_on_food_percentage",60
"392","featNum20","income_stability",60
"393","featNum20","income_sufficiency",60
"394","featNum20","influence_nr_frequency",60
"395","featNum20","land_tenure_own_area",12
"396","featNum20","numHA_hlabour_seasonal_total",9
"397","featNum20","numHA_nhlabour_permanent_total",40
"398","featNum20","num_income_sources",3
"399","featNum20","num_info_exchange_consumers",8
"400","featNum20","num_info_exchange_extension",20
"401","featNum20","num_info_exchange_farmers",31
"402","featNum20","num_membership",3
"403","featNum20","num_pest_management_ecol_practices",55
"404","featNum20","participation_nr_frequency",26
"405","featNum20","perception_associations_effectiveness",43
"406","featNum20","sales_channel_crops.cooperative",24
"407","featNum20","sales_channel_crops.direct_to_consumer",33
"408","featNum20","sales_channel_crops.middle_man.aggregator",6
"409","featNum20","sales_channel_crops.retailers",20
"410","featNum20","seeds_certified_local",15
"411","featNum20","sfs_monoculture_perennial_area",48
"412","featNum20","soil_fertility_management_chemical",3
"413","featNum20","soil_fertility_management_organic",3
"414","featNum20","support_provider.cooperatives",31
"415","featNum20","support_provider.ind_different_community",12
"416","featNum20","support_provider.shops",13
"417","featNum20","training_participation",6
"418","featNum20","use_percentage_crops_sales",12
"419","featNum20","years_farming_land",60
"420","featNum20","years_in_community",15
"421","featNum20","yield_gap_median",8
"422","featNum3","agroecol_perspective_7",2
"423","featNum3","crop_type.cacao",60
"424","featNum3","crop_type.camucamu",2
"425","featNum3","distance_main_road",8
"426","featNum3","income_spend_on_food_percentage",44
"427","featNum3","income_stability",47
"428","featNum3","income_sufficiency",5
"429","featNum3","num_pest_management_ecol_practices",6
"430","featNum3","sales_channel_crops.direct_to_consumer",3
"431","featNum3","years_farming_land",3
"432","featNum4","agroecol_perspective_7",5
"433","featNum4","crop_type.cacao",60
"434","featNum4","crop_type.camucamu",3
"435","featNum4","distance_main_road",29
"436","featNum4","income_amount_onfarm",5
"437","featNum4","income_spend_on_food_percentage",43
"438","featNum4","income_stability",51
"439","featNum4","income_sufficiency",15
"440","featNum4","influence_nr_frequency",8
"441","featNum4","num_pest_management_ecol_practices",12
"442","featNum4","perception_associations_effectiveness",3
"443","featNum4","sales_channel_crops.direct_to_consumer",3
"444","featNum4","years_farming_land",3
"445","featNum5","agroecol_perspective_7",5
"446","featNum5","crop_type.cacao",60
"447","featNum5","crop_type.camucamu",2
"448","featNum5","distance_main_road",37
"449","featNum5","income_amount_onfarm",14
"450","featNum5","income_spend_on_food_percentage",52
"451","featNum5","income_stability",52
"452","featNum5","income_sufficiency",20
"453","featNum5","influence_nr_frequency",12
"454","featNum5","numHA_nhlabour_permanent_total",3
"455","featNum5","num_pest_management_ecol_practices",23
"456","featNum5","perception_associations_effectiveness",5
"457","featNum5","sales_channel_crops.direct_to_consumer",6
"458","featNum5","years_farming_land",9
"459","featNum6","agroecol_perspective_7",9
"460","featNum6","crop_type.cacao",60
"461","featNum6","crop_type.camucamu",3
"462","featNum6","distance_main_road",43
"463","featNum6","income_amount_onfarm",14
"464","featNum6","income_spend_on_food_percentage",55
"465","featNum6","income_stability",54
"466","featNum6","income_sufficiency",25
"467","featNum6","influence_nr_frequency",22
"468","featNum6","numHA_nhlabour_permanent_total",9
"469","featNum6","num_pest_management_ecol_practices",29
"470","featNum6","perception_associations_effectiveness",12
"471","featNum6","sales_channel_crops.direct_to_consumer",6
"472","featNum6","sfs_monoculture_perennial_area",2
"473","featNum6","support_provider.cooperatives",5
"474","featNum6","years_farming_land",12
"475","featNum7","agroecol_perspective_7",9
"476","featNum7","crop_type.cacao",60
"477","featNum7","crop_type.camucamu",6
"478","featNum7","distance_main_road",52
"479","featNum7","income_amount_onfarm",15
"480","featNum7","income_spend_on_food_percentage",54
"481","featNum7","income_stability",54
"482","featNum7","income_sufficiency",29
"483","featNum7","influence_nr_frequency",36
"484","featNum7","numHA_nhlabour_permanent_total",8
"485","featNum7","num_pest_management_ecol_practices",31
"486","featNum7","perception_associations_effectiveness",26
"487","featNum7","sales_channel_crops.direct_to_consumer",11
"488","featNum7","sfs_monoculture_perennial_area",6
"489","featNum7","support_provider.cooperatives",6
"490","featNum7","years_farming_land",17
"491","featNum8","agroecol_perspective_7",15
"492","featNum8","crop_type.cacao",60
"493","featNum8","crop_type.camucamu",8
"494","featNum8","distance_main_road",54
"495","featNum8","human_wellbeing_7",3
"496","featNum8","income_amount_onfarm",20
"497","featNum8","income_spend_on_food_percentage",57
"498","featNum8","income_stability",55
"499","featNum8","income_sufficiency",28
"500","featNum8","influence_nr_frequency",37
"501","featNum8","numHA_nhlabour_permanent_total",9
"502","featNum8","num_info_exchange_farmers",3
"503","featNum8","num_pest_management_ecol_practices",30
"504","featNum8","perception_associations_effectiveness",35
"505","featNum8","sales_channel_crops.direct_to_consumer",12
"506","featNum8","sfs_monoculture_perennial_area",11
"507","featNum8","support_provider.cooperatives",11
"508","featNum8","years_farming_land",32
"509","featNum9","agroecol_perspective_7",21
"510","featNum9","crop_type.cacao",60
"511","featNum9","crop_type.camucamu",11
"512","featNum9","distance_main_road",60
"513","featNum9","human_wellbeing_7",3
"514","featNum9","income_amount_onfarm",22
"515","featNum9","income_spend_on_food_percentage",60
"516","featNum9","income_stability",54
"517","featNum9","income_sufficiency",34
"518","featNum9","influence_nr_frequency",42
"519","featNum9","numHA_nhlabour_permanent_total",11
"520","featNum9","num_info_exchange_farmers",3
"521","featNum9","num_pest_management_ecol_practices",42
"522","featNum9","participation_nr_frequency",3
"523","featNum9","perception_associations_effectiveness",37
"524","featNum9","sales_channel_crops.direct_to_consumer",12
"525","featNum9","sfs_monoculture_perennial_area",14
"526","featNum9","support_provider.cooperatives",14
"527","featNum9","years_farming_land",37
