"","NumFeatures","selected_factors","frequency"
"121","featNum13","agroecol_perspective_3",25
"122","featNum13","agroecol_perspective_7",14
"123","featNum13","assets_count",10
"124","featNum13","crop_type.cacao",60
"125","featNum13","distance_main_road",21
"126","featNum13","fair_price_crops",16
"127","featNum13","farm_size",7
"128","featNum13","farmer_agency_1",14
"129","featNum13","gender",6
"130","featNum13","hlabour",3
"131","featNum13","human_wellbeing_11",23
"132","featNum13","income_access_nonfarm",4
"133","featNum13","influence_nr_frequency",26
"134","featNum13","land_tenure_own_area",10
"135","featNum13","livestock_count_tlu",6
"136","featNum13","main_crops_annual",6
"137","featNum13","mean_transport",3
"138","featNum13","nearest_distance_dfs_km",14
"139","featNum13","nearest_farmer_adopted",41
"140","featNum13","numHA_nhlabour_permanent_total",3
"141","featNum13","numHA_nhlabour_seasonal_total",27
"142","featNum13","num_info_exchange_extension",40
"143","featNum13","num_info_exchange_researchers",7
"144","featNum13","num_membership",10
"145","featNum13","participation_nr_frequency",4
"146","featNum13","perception_associations_effectiveness",52
"147","featNum13","project_participation",9
"148","featNum13","rainfall_amount_change_perception",6
"149","featNum13","sfs_monoculture_annual_area",7
"150","featNum13","sfs_monoculture_perennial_adoption",6
"151","featNum13","sfs_monoculture_perennial_area",37
"152","featNum13","soil_depth",6
"153","featNum13","soil_fertility_perception",3
"154","featNum13","soil_pH_mean",37
"155","featNum13","support_provider.cooperatives",56
"156","featNum13","support_provider.ind_different_community",28
"157","featNum13","training_participation",53
"158","featNum13","use_percentage_crops_sales",3
"159","featNum13","years_farming_land",54
"160","featNum13","years_in_community",4
"161","featNum14","accessibility_phone_reception",3
"162","featNum14","age",3
"163","featNum14","agroecol_perspective_1",11
"164","featNum14","agroecol_perspective_12",6
"165","featNum14","agroecol_perspective_3",24
"166","featNum14","agroecol_perspective_7",14
"167","featNum14","assets_count",10
"168","featNum14","crop_type.cacao",60
"169","featNum14","distance_main_road",20
"170","featNum14","fair_price_crops",16
"171","featNum14","farm_size",9
"172","featNum14","farmer_agency_1",12
"173","featNum14","gender",8
"174","featNum14","hlabour",3
"175","featNum14","human_wellbeing_11",27
"176","featNum14","income_access_nonfarm",6
"177","featNum14","income_sufficiency",3
"178","featNum14","influence_nr_frequency",30
"179","featNum14","land_tenure_own_area",16
"180","featNum14","livestock_count_tlu",8
"181","featNum14","main_crops_annual",10
"182","featNum14","mean_transport",4
"183","featNum14","nearest_distance_dfs_km",15
"184","featNum14","nearest_farmer_adopted",40
"185","featNum14","numHA_nhlabour_permanent_total",3
"186","featNum14","numHA_nhlabour_seasonal_total",26
"187","featNum14","num_info_exchange_extension",50
"188","featNum14","num_info_exchange_researchers",6
"189","featNum14","num_membership",10
"190","featNum14","participation_nr_frequency",3
"191","featNum14","perceived_shock_pest",3
"192","featNum14","perception_associations_effectiveness",54
"193","featNum14","pest_management_chemical",3
"194","featNum14","project_participation",15
"195","featNum14","rainfall_amount_change_perception",7
"196","featNum14","sfs_monoculture_annual_area",7
"197","featNum14","sfs_monoculture_perennial_adoption",6
"198","featNum14","sfs_monoculture_perennial_area",42
"199","featNum14","soil_depth",8
"200","featNum14","soil_fertility_perception",3
"201","featNum14","soil_pH_mean",37
"202","featNum14","support_provider.cooperatives",57
"203","featNum14","support_provider.ind_different_community",25
"204","featNum14","training_participation",53
"205","featNum14","use_percentage_crops_sales",4
"206","featNum14","years_farming_land",57
"207","featNum14","years_in_community",3
"208","featNum15","accessibility_phone_reception",4
"209","featNum15","age",4
"210","featNum15","agroecol_perspective_1",9
"211","featNum15","agroecol_perspective_12",7
"212","featNum15","agroecol_perspective_3",24
"213","featNum15","agroecol_perspective_7",12
"214","featNum15","assets_count",10
"215","featNum15","crop_type.cacao",60
"216","featNum15","distance_main_road",19
"217","featNum15","education_level_household_finished",3
"218","featNum15","fair_price_crops",18
"219","featNum15","farm_elevation",3
"220","featNum15","farm_size",14
"221","featNum15","farmer_agency_1",14
"222","featNum15","gender",6
"223","featNum15","hlabour",4
"224","featNum15","human_wellbeing_11",26
"225","featNum15","income_access_nonfarm",7
"226","featNum15","income_sufficiency",4
"227","featNum15","influence_nr_frequency",41
"228","featNum15","land_tenure_own_area",18
"229","featNum15","livestock_count_tlu",6
"230","featNum15","main_crops_annual",11
"231","featNum15","mean_transport",3
"232","featNum15","nearest_distance_dfs_km",20
"233","featNum15","nearest_farmer_adopted",42
"234","featNum15","numHA_nhlabour_permanent_total",10
"235","featNum15","numHA_nhlabour_seasonal_total",27
"236","featNum15","num_info_exchange_extension",54
"237","featNum15","num_info_exchange_researchers",7
"238","featNum15","num_membership",10
"239","featNum15","participation_nr_frequency",6
"240","featNum15","perceived_shock_pest",3
"241","featNum15","perception_associations_effectiveness",54
"242","featNum15","pest_management_chemical",4
"243","featNum15","project_participation",17
"244","featNum15","rainfall_amount_change_perception",7
"245","featNum15","seeds_certified_local",4
"246","featNum15","sfs_monoculture_annual_area",6
"247","featNum15","sfs_monoculture_perennial_adoption",8
"248","featNum15","sfs_monoculture_perennial_area",42
"249","featNum15","soil_depth",6
"250","featNum15","soil_fertility_perception",4
"251","featNum15","soil_pH_mean",39
"252","featNum15","support_provider.cooperatives",57
"253","featNum15","support_provider.ind_different_community",27
"254","featNum15","training_participation",54
"255","featNum15","use_percentage_crops_sales",6
"256","featNum15","years_farming_land",56
"257","featNum15","years_in_community",3
"258","featNum2","crop_type.cacao",53
"259","featNum2","distance_main_road",4
"260","featNum2","farm_elevation",1
"261","featNum2","farmer_agency_1",1
"262","featNum2","nearest_farmer_adopted",6
"263","featNum2","perceived_shock_soil_erosion",1
"264","featNum2","perception_associations_effectiveness",5
"265","featNum2","sfs_monoculture_annual_area",1
"266","featNum2","sfs_monoculture_perennial_area",8
"267","featNum2","soil_pH_mean",10
"268","featNum2","support_provider.cooperatives",20
"269","featNum2","training_participation",7
"270","featNum2","years_farming_land",3
"271","featNum3","crop_type.cacao",60
"272","featNum3","distance_main_road",6
"273","featNum3","farmer_agency_1",3
"274","featNum3","human_wellbeing_11",4
"275","featNum3","nearest_distance_dfs_km",4
"276","featNum3","nearest_farmer_adopted",9
"277","featNum3","numHA_nhlabour_seasonal_total",3
"278","featNum3","perception_associations_effectiveness",10
"279","featNum3","sfs_monoculture_annual_area",3
"280","featNum3","sfs_monoculture_perennial_area",23
"281","featNum3","soil_pH_mean",3
"282","featNum3","support_provider.cooperatives",35
"283","featNum3","training_participation",14
"284","featNum3","years_farming_land",3
"285","featNum4","assets_count",3
"286","featNum4","crop_type.cacao",60
"287","featNum4","distance_main_road",10
"288","featNum4","farmer_agency_1",7
"289","featNum4","human_wellbeing_11",7
"290","featNum4","nearest_distance_dfs_km",3
"291","featNum4","nearest_farmer_adopted",18
"292","featNum4","numHA_nhlabour_seasonal_total",8
"293","featNum4","num_info_exchange_extension",6
"294","featNum4","num_membership",4
"295","featNum4","perception_associations_effectiveness",13
"296","featNum4","sfs_monoculture_annual_area",3
"297","featNum4","sfs_monoculture_perennial_area",23
"298","featNum4","soil_pH_mean",6
"299","featNum4","support_provider.cooperatives",38
"300","featNum4","training_participation",20
"301","featNum4","years_farming_land",11
"302","featNum5","assets_count",4
"303","featNum5","crop_type.cacao",60
"304","featNum5","distance_main_road",17
"305","featNum5","farmer_agency_1",6
"306","featNum5","human_wellbeing_11",6
"307","featNum5","livestock_count_tlu",4
"308","featNum5","nearest_distance_dfs_km",3
"309","featNum5","nearest_farmer_adopted",23
"310","featNum5","numHA_nhlabour_seasonal_total",10
"311","featNum5","num_info_exchange_extension",6
"312","featNum5","num_membership",3
"313","featNum5","perception_associations_effectiveness",24
"314","featNum5","sfs_monoculture_annual_area",4
"315","featNum5","sfs_monoculture_perennial_adoption",3
"316","featNum5","sfs_monoculture_perennial_area",24
"317","featNum5","soil_depth",4
"318","featNum5","soil_pH_mean",11
"319","featNum5","support_provider.cooperatives",44
"320","featNum5","training_participation",28
"321","featNum5","years_farming_land",16
"322","featNum6","agroecol_perspective_3",3
"323","featNum6","assets_count",3
"324","featNum6","crop_type.cacao",60
"325","featNum6","distance_main_road",16
"326","featNum6","fair_price_crops",3
"327","featNum6","farmer_agency_1",7
"328","featNum6","human_wellbeing_11",7
"329","featNum6","influence_nr_frequency",3
"330","featNum6","livestock_count_tlu",3
"331","featNum6","nearest_distance_dfs_km",4
"332","featNum6","nearest_farmer_adopted",22
"333","featNum6","numHA_nhlabour_seasonal_total",9
"334","featNum6","num_info_exchange_extension",17
"335","featNum6","num_membership",3
"336","featNum6","perception_associations_effectiveness",30
"337","featNum6","sfs_monoculture_annual_area",3
"338","featNum6","sfs_monoculture_perennial_adoption",8
"339","featNum6","sfs_monoculture_perennial_area",26
"340","featNum6","soil_depth",3
"341","featNum6","soil_pH_mean",14
"342","featNum6","support_provider.cooperatives",48
"343","featNum6","support_provider.ind_different_community",4
"344","featNum6","training_participation",38
"345","featNum6","years_farming_land",26
"346","featNum7","age",3
"347","featNum7","agroecol_perspective_3",8
"348","featNum7","assets_count",3
"349","featNum7","crop_type.cacao",60
"350","featNum7","distance_main_road",17
"351","featNum7","fair_price_crops",4
"352","featNum7","farmer_agency_1",7
"353","featNum7","human_wellbeing_11",7
"354","featNum7","influence_nr_frequency",10
"355","featNum7","livestock_count_tlu",3
"356","featNum7","nearest_distance_dfs_km",7
"357","featNum7","nearest_farmer_adopted",28
"358","featNum7","numHA_nhlabour_seasonal_total",14
"359","featNum7","num_info_exchange_extension",16
"360","featNum7","num_membership",4
"361","featNum7","perception_associations_effectiveness",35
"362","featNum7","project_participation",3
"363","featNum7","sfs_monoculture_annual_area",3
"364","featNum7","sfs_monoculture_perennial_adoption",6
"365","featNum7","sfs_monoculture_perennial_area",26
"366","featNum7","soil_depth",3
"367","featNum7","soil_pH_mean",19
"368","featNum7","support_provider.cooperatives",48
"369","featNum7","support_provider.ind_different_community",7
"370","featNum7","training_participation",44
"371","featNum7","years_farming_land",35
"372","featNum8","age",3
"373","featNum8","agroecol_perspective_3",10
"374","featNum8","agroecol_perspective_7",3
"375","featNum8","assets_count",4
"376","featNum8","crop_type.cacao",60
"377","featNum8","distance_main_road",20
"378","featNum8","fair_price_crops",3
"379","featNum8","farmer_agency_1",6
"380","featNum8","human_wellbeing_11",10
"381","featNum8","influence_nr_frequency",9
"382","featNum8","livestock_count_tlu",4
"383","featNum8","nearest_distance_dfs_km",9
"384","featNum8","nearest_farmer_adopted",30
"385","featNum8","numHA_nhlabour_seasonal_total",22
"386","featNum8","num_info_exchange_extension",20
"387","featNum8","num_membership",3
"388","featNum8","perception_associations_effectiveness",45
"389","featNum8","project_participation",8
"390","featNum8","sfs_monoculture_annual_area",7
"391","featNum8","sfs_monoculture_perennial_adoption",6
"392","featNum8","sfs_monoculture_perennial_area",28
"393","featNum8","soil_depth",4
"394","featNum8","soil_pH_mean",21
"395","featNum8","support_provider.cooperatives",54
"396","featNum8","support_provider.ind_different_community",6
"397","featNum8","training_participation",49
"398","featNum8","years_farming_land",36
"399","featNum9","age",4
"400","featNum9","agroecol_perspective_3",9
"401","featNum9","agroecol_perspective_7",3
"402","featNum9","assets_count",3
"403","featNum9","crop_type.cacao",60
"404","featNum9","distance_main_road",19
"405","featNum9","fair_price_crops",7
"406","featNum9","farm_size",4
"407","featNum9","farmer_agency_1",11
"408","featNum9","human_wellbeing_11",16
"409","featNum9","influence_nr_frequency",17
"410","featNum9","land_tenure_own_area",4
"411","featNum9","livestock_count_tlu",3
"412","featNum9","nearest_distance_dfs_km",11
"413","featNum9","nearest_farmer_adopted",32
"414","featNum9","numHA_nhlabour_seasonal_total",24
"415","featNum9","num_info_exchange_extension",28
"416","featNum9","num_membership",3
"417","featNum9","perception_associations_effectiveness",44
"418","featNum9","project_participation",6
"419","featNum9","sfs_monoculture_annual_area",6
"420","featNum9","sfs_monoculture_perennial_adoption",8
"421","featNum9","sfs_monoculture_perennial_area",29
"422","featNum9","soil_depth",3
"423","featNum9","soil_pH_mean",30
"424","featNum9","support_provider.cooperatives",57
"425","featNum9","support_provider.ind_different_community",10
"426","featNum9","training_participation",51
"427","featNum9","use_percentage_crops_sales",3
"428","featNum9","years_farming_land",35
