"","NumFeatures","selected_factors","frequency"
"97","featNum13","land_tenure_hold_area",1
"98","featNum13","land_tenure_hold_proportion",1
"99","featNum13","land_tenure_own_proportion",5
"100","featNum13","mean_transport",2
"101","featNum13","membership",51
"102","featNum13","num_adults_total",20
"103","featNum13","num_children",38
"104","featNum13","num_info_exchange_extension",60
"105","featNum13","num_info_exchange_farmers",8
"106","featNum13","num_info_exchange_government",5
"107","featNum13","num_info_exchange_researchers",19
"108","featNum13","num_info_exchange_sources",59
"109","featNum13","num_membership",55
"110","featNum13","num_occupation_secondary_list",3
"111","featNum13","participation_nr_frequency",36
"112","featNum13","project_participation",57
"113","featNum14","access_info_exchange_farmers",7
"114","featNum14","access_info_exchange_government",7
"115","featNum14","access_info_exchange_ngo",2
"116","featNum14","access_info_exchange_researchers",28
"117","featNum14","access_mobile_phone",5
"118","featNum14","accessibility_phone_reception",13
"119","featNum14","age",12
"120","featNum14","crop_type.cacao",59
"121","featNum14","cropland_area",8
"122","featNum14","distance_main_road",59
"123","featNum14","distance_water_source",1
"124","featNum14","education_level_household_finished",21
"125","featNum14","gender",10
"126","featNum14","human_wellbeing_3",5
"127","featNum14","influence_nr_frequency",43
"128","featNum14","land_tenure_hold_area",2
"129","featNum14","land_tenure_hold_proportion",2
"130","featNum14","land_tenure_own_proportion",5
"131","featNum14","mean_transport",3
"132","featNum14","membership",52
"133","featNum14","num_adults_total",21
"134","featNum14","num_children",39
"135","featNum14","num_info_exchange_extension",60
"136","featNum14","num_info_exchange_farmers",11
"137","featNum14","num_info_exchange_government",6
"138","featNum14","num_info_exchange_researchers",24
"139","featNum14","num_info_exchange_sources",59
"140","featNum14","num_membership",55
"141","featNum14","num_occupation_secondary_list",3
"142","featNum14","participation_nr_frequency",40
"143","featNum14","project_participation",58
"144","featNum15","access_info_exchange_farmers",7
"145","featNum15","access_info_exchange_government",9
"146","featNum15","access_info_exchange_ngo",6
"147","featNum15","access_info_exchange_researchers",25
"148","featNum15","access_mobile_phone",4
"149","featNum15","accessibility_phone_reception",15
"150","featNum15","age",13
"151","featNum15","crop_type.cacao",59
"152","featNum15","cropland_area",11
"153","featNum15","distance_main_road",59
"154","featNum15","distance_water_source",1
"155","featNum15","education_level_household_finished",30
"156","featNum15","gender",13
"157","featNum15","human_wellbeing_3",7
"158","featNum15","influence_nr_frequency",43
"159","featNum15","land_tenure_hold_area",3
"160","featNum15","land_tenure_hold_proportion",3
"161","featNum15","land_tenure_own_proportion",9
"162","featNum15","mean_transport",3
"163","featNum15","membership",54
"164","featNum15","num_adults_total",25
"165","featNum15","num_children",37
"166","featNum15","num_info_exchange_extension",60
"167","featNum15","num_info_exchange_farmers",12
"168","featNum15","num_info_exchange_government",8
"169","featNum15","num_info_exchange_researchers",27
"170","featNum15","num_info_exchange_sources",59
"171","featNum15","num_membership",55
"172","featNum15","num_occupation_secondary_list",5
"173","featNum15","participation_nr_frequency",40
"174","featNum15","project_participation",58
"175","featNum16","access_info_exchange_farmers",8
"176","featNum16","access_info_exchange_government",14
"177","featNum16","access_info_exchange_ngo",7
"178","featNum16","access_info_exchange_researchers",27
"179","featNum16","access_mobile_phone",7
"180","featNum16","accessibility_phone_reception",16
"181","featNum16","age",15
"182","featNum16","crop_type.cacao",60
"183","featNum16","cropland_area",18
"184","featNum16","distance_main_road",58
"185","featNum16","education_level_household_finished",30
"186","featNum16","gender",16
"187","featNum16","human_wellbeing_3",8
"188","featNum16","influence_nr_frequency",42
"189","featNum16","land_tenure_hold_area",3
"190","featNum16","land_tenure_hold_proportion",3
"191","featNum16","land_tenure_own_proportion",11
"192","featNum16","mean_transport",7
"193","featNum16","membership",53
"194","featNum16","num_adults_total",25
"195","featNum16","num_children",42
"196","featNum16","num_info_exchange_extension",60
"197","featNum16","num_info_exchange_farmers",12
"198","featNum16","num_info_exchange_government",11
"199","featNum16","num_info_exchange_researchers",28
"200","featNum16","num_info_exchange_sources",59
"201","featNum16","num_membership",56
"202","featNum16","num_occupation_secondary_list",6
"203","featNum16","participation_nr_frequency",41
"204","featNum16","project_participation",57
"205","featNum17","access_info_exchange_farmers",9
"206","featNum17","access_info_exchange_government",12
"207","featNum17","access_info_exchange_ngo",12
"208","featNum17","access_info_exchange_researchers",28
"209","featNum17","access_mobile_phone",7
"210","featNum17","accessibility_phone_reception",16
"211","featNum17","age",15
"212","featNum17","crop_type.cacao",59
"213","featNum17","cropland_area",16
"214","featNum17","distance_main_road",58
"215","featNum17","distance_water_source",3
"216","featNum17","education_level_household_finished",37
"217","featNum17","gender",18
"218","featNum17","human_wellbeing_3",12
"219","featNum17","influence_nr_frequency",42
"220","featNum17","land_tenure_hold_area",4
"221","featNum17","land_tenure_hold_proportion",9
"222","featNum17","land_tenure_own_proportion",15
"223","featNum17","land_tenure_own_status",2
"224","featNum17","mean_transport",8
"225","featNum17","membership",52
"226","featNum17","num_adults_total",28
"227","featNum17","num_children",41
"228","featNum17","num_info_exchange_extension",60
"229","featNum17","num_info_exchange_farmers",14
"230","featNum17","num_info_exchange_government",15
"231","featNum17","num_info_exchange_researchers",30
"232","featNum17","num_info_exchange_sources",60
"233","featNum17","num_membership",55
"234","featNum17","num_occupation_secondary_list",6
"235","featNum17","participation_nr_frequency",40
"236","featNum17","project_participation",57
"237","featNum18","access_info_exchange_farmers",14
"238","featNum18","access_info_exchange_government",20
"239","featNum18","access_info_exchange_ngo",13
"240","featNum18","access_info_exchange_researchers",28
"241","featNum18","access_mobile_phone",7
"242","featNum18","accessibility_phone_reception",20
"243","featNum18","age",17
"244","featNum18","crop_type.cacao",59
"245","featNum18","cropland_area",17
"246","featNum18","distance_main_road",58
"247","featNum18","distance_water_source",4
"248","featNum18","education_level_household_finished",34
"249","featNum18","gender",21
"250","featNum18","human_wellbeing_3",13
"251","featNum18","influence_nr_frequency",42
"252","featNum18","land_tenure_hold_area",4
"253","featNum18","land_tenure_hold_proportion",12
"254","featNum18","land_tenure_own_proportion",10
"255","featNum18","land_tenure_own_status",5
"256","featNum18","mean_transport",8
"257","featNum18","membership",53
"258","featNum18","num_adults_total",30
"259","featNum18","num_children",43
"260","featNum18","num_info_exchange_extension",60
"261","featNum18","num_info_exchange_farmers",20
"262","featNum18","num_info_exchange_government",17
"263","featNum18","num_info_exchange_researchers",29
"264","featNum18","num_info_exchange_sources",59
"265","featNum18","num_membership",54
"266","featNum18","num_occupation_secondary_list",7
"267","featNum18","participation_nr_frequency",43
"268","featNum18","project_participation",58
"269","featNum18","read_write.3",1
"270","featNum19","access_info_exchange_farmers",15
"271","featNum19","access_info_exchange_government",22
"272","featNum19","access_info_exchange_ngo",15
"273","featNum19","access_info_exchange_researchers",29
"274","featNum19","access_mobile_phone",9
"275","featNum19","accessibility_phone_reception",28
"276","featNum19","age",14
"277","featNum19","crop_type.cacao",59
"278","featNum19","cropland_area",20
"279","featNum19","distance_main_road",58
"280","featNum19","distance_water_source",4
"281","featNum19","education_level_household_finished",45
"282","featNum19","gender",18
"283","featNum19","human_wellbeing_3",18
"284","featNum19","influence_nr_frequency",44
"285","featNum19","land_tenure_hold_area",5
"286","featNum19","land_tenure_hold_proportion",13
"287","featNum19","land_tenure_own_proportion",14
"288","featNum19","land_tenure_own_status",6
"289","featNum19","marital_status.4",1
"290","featNum19","mean_transport",13
"291","featNum19","membership",51
"292","featNum19","num_adults_total",26
"293","featNum19","num_children",41
"294","featNum19","num_info_exchange_extension",60
"295","featNum19","num_info_exchange_farmers",19
"296","featNum19","num_info_exchange_government",19
"297","featNum19","num_info_exchange_researchers",29
"298","featNum19","num_info_exchange_sources",59
"299","featNum19","num_membership",55
"300","featNum19","num_occupation_secondary_list",9
"301","featNum19","participation_nr_frequency",42
"302","featNum19","project_participation",57
"303","featNum19","read_write.3",3
"304","featNum2","crop_type.cacao",44
"305","featNum2","distance_main_road",17
"306","featNum2","num_info_exchange_extension",58
"307","featNum2","project_participation",1
"308","featNum20","access_info_exchange_farmers",18
"309","featNum20","access_info_exchange_government",21
"310","featNum20","access_info_exchange_ngo",17
"311","featNum20","access_info_exchange_researchers",32
"312","featNum20","access_mobile_phone",10
"313","featNum20","accessibility_phone_reception",29
"314","featNum20","age",16
"315","featNum20","crop_type.cacao",59
"316","featNum20","cropland_area",22
"317","featNum20","distance_main_road",59
"318","featNum20","distance_water_source",7
"319","featNum20","education_level_household_finished",40
"320","featNum20","gender",21
"321","featNum20","human_wellbeing_3",16
"322","featNum20","influence_nr_frequency",44
"323","featNum20","land_tenure_hold_area",7
"324","featNum20","land_tenure_hold_proportion",15
"325","featNum20","land_tenure_own_proportion",18
"326","featNum20","land_tenure_own_status",10
"327","featNum20","marital_status.4",1
"328","featNum20","mean_transport",13
"329","featNum20","membership",52
"330","featNum20","num_adults_total",28
"331","featNum20","num_children",41
"332","featNum20","num_info_exchange_extension",60
"333","featNum20","num_info_exchange_farmers",21
"334","featNum20","num_info_exchange_government",25
"335","featNum20","num_info_exchange_researchers",33
"336","featNum20","num_info_exchange_sources",59
"337","featNum20","num_membership",55
"338","featNum20","num_occupation_secondary_list",9
"339","featNum20","participation_nr_frequency",42
"340","featNum20","project_participation",58
"341","featNum20","read_write.3",2
"342","featNum3","crop_type.cacao",51
"343","featNum3","distance_main_road",41
"344","featNum3","membership",1
"345","featNum3","num_children",1
"346","featNum3","num_info_exchange_extension",60
"347","featNum3","num_info_exchange_sources",17
"348","featNum3","num_membership",2
"349","featNum3","project_participation",7
"350","featNum4","access_info_exchange_researchers",1
"351","featNum4","crop_type.cacao",55
"352","featNum4","distance_main_road",46
"353","featNum4","education_level_household_finished",1
"354","featNum4","membership",4
"355","featNum4","num_children",1
"356","featNum4","num_info_exchange_extension",60
"357","featNum4","num_info_exchange_sources",37
"358","featNum4","num_membership",14
"359","featNum4","project_participation",21
"360","featNum5","access_info_exchange_researchers",2
"361","featNum5","crop_type.cacao",58
"362","featNum5","distance_main_road",49
"363","featNum5","education_level_household_finished",3
"364","featNum5","influence_nr_frequency",5
"365","featNum5","membership",10
"366","featNum5","num_adults_total",5
"367","featNum5","num_children",2
"368","featNum5","num_info_exchange_extension",60
"369","featNum5","num_info_exchange_sources",44
"370","featNum5","num_membership",33
"371","featNum5","project_participation",29
"372","featNum6","access_info_exchange_researchers",2
"373","featNum6","age",1
"374","featNum6","crop_type.cacao",57
"375","featNum6","distance_main_road",55
"376","featNum6","education_level_household_finished",5
"377","featNum6","human_wellbeing_3",2
"378","featNum6","influence_nr_frequency",9
"379","featNum6","membership",22
"380","featNum6","num_adults_total",7
"381","featNum6","num_children",7
"382","featNum6","num_info_exchange_extension",60
"383","featNum6","num_info_exchange_researchers",1
"384","featNum6","num_info_exchange_sources",53
"385","featNum6","num_membership",37
"386","featNum6","project_participation",42
"387","featNum7","access_info_exchange_researchers",2
"388","featNum7","age",2
"389","featNum7","crop_type.cacao",57
"390","featNum7","cropland_area",1
"391","featNum7","distance_main_road",56
"392","featNum7","education_level_household_finished",6
"393","featNum7","human_wellbeing_3",2
"394","featNum7","influence_nr_frequency",14
"395","featNum7","membership",38
"396","featNum7","num_adults_total",8
"397","featNum7","num_children",10
"398","featNum7","num_info_exchange_extension",60
"399","featNum7","num_info_exchange_researchers",2
"400","featNum7","num_info_exchange_sources",58
"401","featNum7","num_membership",48
"402","featNum7","participation_nr_frequency",3
"403","featNum7","project_participation",53
"404","featNum8","access_info_exchange_researchers",3
"405","featNum8","age",2
"406","featNum8","crop_type.cacao",59
"407","featNum8","cropland_area",1
"408","featNum8","distance_main_road",58
"409","featNum8","education_level_household_finished",7
"410","featNum8","gender",1
"411","featNum8","human_wellbeing_3",1
"412","featNum8","influence_nr_frequency",22
"413","featNum8","membership",49
"414","featNum8","num_adults_total",12
"415","featNum8","num_children",17
"416","featNum8","num_info_exchange_extension",60
"417","featNum8","num_info_exchange_researchers",4
"418","featNum8","num_info_exchange_sources",58
"419","featNum8","num_membership",50
"420","featNum8","participation_nr_frequency",20
"421","featNum8","project_participation",56
"422","featNum9","access_info_exchange_researchers",6
"423","featNum9","access_mobile_phone",1
"424","featNum9","age",6
"425","featNum9","crop_type.cacao",59
"426","featNum9","cropland_area",1
"427","featNum9","distance_main_road",59
"428","featNum9","education_level_household_finished",9
"429","featNum9","gender",2
"430","featNum9","human_wellbeing_3",2
"431","featNum9","influence_nr_frequency",28
"432","featNum9","membership",54
"433","featNum9","num_adults_total",11
"434","featNum9","num_children",23
"435","featNum9","num_info_exchange_extension",60
"436","featNum9","num_info_exchange_farmers",1
"437","featNum9","num_info_exchange_researchers",5
"438","featNum9","num_info_exchange_sources",59
"439","featNum9","num_membership",53
"440","featNum9","participation_nr_frequency",23
"441","featNum9","project_participation",58
