"","access_free_school_meals_perweek","access_info_exchange_consumers","access_info_exchange_extension","access_info_exchange_farmers","access_info_exchange_government","access_info_exchange_ngo","access_info_exchange_researchers","access_info_exchange_traders","access_irrigation_method","access_machinery","access_mobile_phone","accessibility_drinking_water","accessibility_electrical_energy","accessibility_internet","accessibility_phone_reception","agroecol_perspective_1","agroecol_perspective_10","agroecol_perspective_11","agroecol_perspective_12","agroecol_perspective_13","agroecol_perspective_2","agroecol_perspective_3","agroecol_perspective_4","agroecol_perspective_5","agroecol_perspective_6","agroecol_perspective_7","agroecol_perspective_8","agroecol_perspective_9","agroecology_knowledge","credit_access","credit_access_constraint","crops_sale","dfs_adoption_binary","dfs_agroforestry_adoption","dfs_cover_crops_adoption","dfs_crop_rotation_adoption","dfs_fallow_adoption","dfs_hedgerows_adoption","dfs_homegarden_adoption","dfs_intercropping_adoption","dfs_pullpush_adoption","dfs_strip_vegetation_adoption","diversity_trees","drought_experience","education_level_female","education_level_finished","education_level_male","energy_source","ethnicity","fair_price_crops","fair_price_fish","fair_price_honey","fair_price_livestock","fair_price_wood","farm_products.Fish","farm_products.Honey","farm_products.Livestock","farm_products_sale","farmer_agency_1","farmer_agency_3","farmer_agency_5","farmer_agency_7","financial_deficit","fish_sale","flood_experience","full_time_farmer","gender","high_cost_roof_material","high_cost_walls_material","hlabour","honey_sale","household_held_debt","household_shock_recover_activities.1","household_shock_recover_activities.10","household_shock_recover_activities.11","household_shock_recover_activities.12","household_shock_recover_activities.2","household_shock_recover_activities.3","household_shock_recover_activities.4","household_shock_recover_activities.5","household_shock_recover_activities.6","household_shock_recover_activities.7","household_shock_recover_activities.8","household_shock_recover_activities.9","household_shock_recover_capacity","human_wellbeing_11","human_wellbeing_2","human_wellbeing_3","human_wellbeing_5","human_wellbeing_7","human_wellbeing_8","income_access_nonfarm","income_sources.casual_labour","income_sources.crop","income_sources.fish","income_sources.formal_labour","income_sources.leasing","income_sources.livestock","income_sources.other_business","income_sources.subsidy","income_sources.transfers","income_spend_on_food_percentage","income_stability","income_sufficiency","influence_nr_frequency","insurance_agric_losses_access","insurance_agric_losses_level","irrigation","land_tenure_hold_status","land_tenure_lease_status","land_tenure_own_status","land_tenure_security","livestock_exotic_local","livestock_sale","main_crops_annual","main_crops_perennial","mean_transport","membership","nearest_farmer_adopted","nr_management_opinion","occupation_primary_farmer","occupation_secondary","participation_nr_frequency","perceived_shock_climate","perceived_shock_indebtedness","perceived_shock_market","perceived_shock_pest","perceived_shock_political_change","perceived_shock_soil_erosion","perception_associations_effectiveness","pest_management_chemical","pest_management_ecol_practices","pest_management_ecol_practices.biological.control","pest_management_ecol_practices.cover_crops","pest_management_ecol_practices.cultural_control","pest_management_ecol_practices.resistant_varieties","pest_management_ecol_practices.spatial_diversity","pest_management_organic","project_participation","rainfall_amount_change_perception","rainfall_timing_change_perception.startearlier","rainfall_timing_change_perception.startlater","rainfall_timing_change_perception.stopearlier","rainfall_timing_change_perception.stoplater","rainfall_timing_change_perception.unpredictable","sales_channel_crops.cooperative","sales_channel_crops.direct_to_consumer","sales_channel_crops.local_market","sales_channel_crops.middle_man.aggregator","sales_channel_crops.retailers","seeds_certified_local","sfs_burning_residues_adoption","sfs_land_clearing_adoption","sfs_monoculture_annual_adoption","sfs_monoculture_perennial_adoption","soil_erosion_perception","soil_fertility_management_chemical","soil_fertility_management_ecol_practices","soil_fertility_management_ecol_practices.1","soil_fertility_management_ecol_practices.10","soil_fertility_management_ecol_practices.2","soil_fertility_management_ecol_practices.3","soil_fertility_management_ecol_practices.4","soil_fertility_management_ecol_practices.5","soil_fertility_management_ecol_practices.6","soil_fertility_management_ecol_practices.7","soil_fertility_management_ecol_practices.8","soil_fertility_management_ecol_practices.9","soil_fertility_management_organic","soil_fertility_perception","soil_slope_perception","subsidies_agricultural_inputs","support_provider.bank","support_provider.community_leaders","support_provider.cooperatives","support_provider.farmer_organization","support_provider.ind_different_community","support_provider.ind_own_community","support_provider.local_government","support_provider.local_organization","support_provider.moneylenders","support_provider.national_government","support_provider.ngo","support_provider.shops","temperature_change_perception","training_participation","trees_sale","use_percentage_crops_sales","use_percentage_fish_sales","use_percentage_honey_sales","use_percentage_livestock_sales","use_percentage_trees_sales","vegetation_cover_forest","vegetation_cover_grassland","vegetation_cover_pond","vegetation_cover_wetland","year_assessment","farm_elevation","soil_depth","soil_MO_percentage_mean","num_crops_grown","labour_productivity","sfs_monoculture_annual_area","sfs_monoculture_perennial_area","sfs_burning_residues_area","sfs_land_clearing_area","num_pest_management_ecol_practices","num_soil_fertility_ecol_practices","num_farm_products","yield_gap_median","nearest_distance_dfs_km","livestock_count_tlu","assets_count","income_amount_nonfarm","num_income_sources","income_amount_onfarm","income_amount_total","num_children","num_people","num_adults_old","num_adults_total","num_adults_wa","age","num_occupation_secondary_list","numHA_hlabour_permanent_total","numHA_nhlabour_permanent_total","numHA_hlabour_seasonal_total","numHA_nhlabour_seasonal_total","total_main_crops_cropland_area","sfp_total_area","cropland_area","farm_size","fishland_area","livestockland_area","total_production_area","months_count_water_accessibility_difficulty_drought_year","months_count_water_accessibility_difficulty_flood_year","months_count_water_accessibility_difficulty_normal_year","years_farming_land","dfs_agroforestry_area","dfs_cover_crops_area","dfs_crop_rotation_area","dfs_total_area","dfs_fallow_area","dfs_hedgerows_area","dfs_homegarden_area","dfs_intercropping_area","dfs_strip_vegetation_area","dfs_pullpush_area","income_amount_subsidy","num_info_exchange_extension","num_info_exchange_government","num_info_exchange_ngo","num_info_exchange_researchers","num_info_exchange_sources","land_tenure_hold_area","land_tenure_lease_area","land_tenure_own_area","land_tenure_hold_proportion","land_tenure_lease_proportion","land_tenure_own_proportion","num_sales_channel_crops","num_sales_channel_fish","num_info_exchange_consumers","num_info_exchange_traders","num_sales_channel_honey","num_sales_channel_livestock","distance_crop_market","distance_closest_farmland","distance_water_source","distance_livestock_market","distance_main_road","irrigated_land_percentage","num_info_exchange_farmers","num_membership","years_in_community","district.mbire","marital_status.1","marital_status.2","marital_status.3","marital_status.4","marital_status.5","province.amoni","province.bandazi","province.chakwana","province.chapita","province.chikwerekwere","province.chipanera","province.chipori","province.chiwapura","province.choto","province.darare","province.dombodzvuku","province.dumba","province.dzapasi","province.dzeka","province.hunda","province.jembere","province.jurujena","province.jurujena a","province.jurujena b","province.kachakanure","province.kafamauro","province.kambuva","province.kamufungu","province.kamukono","province.kamwanza","province.kanongo a","province.kanongo c","province.kanongo d","province.kapumha","province.light","province.madhovi","province.madyirapanze","province.madzomba a","province.madzomba b","province.madzomba c","province.madzomba d","province.majaisi","province.makenzi","province.makumana","province.makunha","province.makuwerere","province.maneza","province.mapfumo","province.maranda","province.marembo","province.masunga","province.mavhura","province.mavura","province.mhako","province.mhande","province.mhonyera","province.mubaiwa","province.mubayirakuenda","province.mukunga","province.munava","province.munjukuya","province.murarakwa","province.murenza","province.mushinga","province.mutame","province.mutau","province.mutyoraringa","province.muza","province.muzembe","province.muzeya","province.nemukuyu.","province.netsai","province.ngoroma","province.ngoshi","province.ngosho","province.nyakatondo","province.nyambudzi a","province.rukwira","province.ruzvidzo","province.shambare","province.shange a","province.shange b","province.shange c","province.tanda","province.toropito","province.vhinyu","province.zengenene","province.zvataida","read_write.0","read_write.1","read_write.2","read_write.3"
"273387865","5","1","1","1","1","0","1","1","0","1","0","0","0","0","1","5","5","5","5","5","5","4","5","5","5","5","5","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","decrease","2","1","2","5","african","4","0","0","0","0","0","0","1","1","5","3","3","5","0","0","nochange","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","4","5","5","5","0","0","1","0","0","0","1","0","0","0","1","2","2","4","0","0","0","1","0","0","2","5","0","1","0","1","1","1","4","1","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","1","0","1","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","2","1","0","1","0","0","1","1","0","0","0","0","0","0","-1","1","0","50","0","0","0","0","0","0","0","0","2023",1295,0,0.43,2,8302.73347731328,0.404686,0,0,0,0,1,2,36.9881834311046,0.649217386945296,7.2,5,0,2,0.142483835208896,0.142483835208896,2,6,0,4,4,41,0,0,2.05920969179397,2.88289356851155,0,1.214058,0.5,1.214058,2.428116,0,2.02343,3.237488,4,1,1,23,0,0,0,0,0,0,0,0,0,0,0,12,12,0,4,6,2.428116,0,0,100,0,0,2,0,7,10,0,0,600,0,0,600,156,0,12,2,21,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273395819","5","1","1","1","1","1","1","1","0","0","1","0","0","1","1","5","5","5","5","1","5","4","5","5","5","5","5","5","2","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","5","african","0","0","0","0","0","0","0","0","0","5","0","5","3","1","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","5","4","4","5","4","4","1","0","1","0","0","0","0","0","0","1","1","3","5","5","0","0","0","1","0","0","5","0","0","1","0","1","1","0","4","0","0","5","0","0","0","0","0","0","4","0","1","0","0","1","0","0","0","1","-1","1","0","1","0","1","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023",1391,0,NA,2,5811.91343411929,0.607029,0,0,0,1,0,1,84.4872869884855,1.31473223746456,0,4,0.569935340835582,2,0,0.569935340835582,1,2,1,1,0,71,0,0,3.29473550687035,3.29473550687035,0,1.214058,0.04,0.607029,0.607029,0,0,0.607029,8,4,2,45,0,0,0.01618744,0.04,0,0,0,0,0,0,0,10,12,6,5,7,0.607029,0,0,100,0,0,0,0,30,100,0,0,360,0,0,720,10,0,30,2,60,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"273395825","0","1","0","1","0","1","1","1","0","1","1","0","0","1","1","5","5","5","4","2","5","4","5","3","5","5","5","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","5","african","4","0","0","0","0","0","0","1","1","4","3","3","3","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","4","3","4","4","3","4","1","0","1","0","0","0","1","0","1","0","1","3","4","2","0","0","0","1","0","0","5","5","0","1","0","0","0","0","3","1","0","2","0","0","1","1","0","0","4","1","0","0","0","1","0","0","0","0","-1","1","0","1","0","1","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","25","0","0","0","0","0","0","0","0","2023",1387,0,0.36,3,5479.80409502676,1.011715,0,0,0,1,0,2,91.1042141314501,0.709065813670114,6.7,3,0.213725752813343,3,0.854903011253373,1.06862876406672,0,3,1,3,2,69,0,0,2.96526195618331,7.90736521648883,0,3.035145,0,1.011715,1.011715,0,2.02343,3.035145,8,3,2,44,0,0,0,0,0,0,0,0,0,0,0.213725752813343,0,0,1,3,5,1.011715,0,0,100,0,0,2,0,5,4,0,0,420,0,0,780,0,0,6,0,45,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273437730","5","1","1","1","1","1","1","1","1","1","1","0","0","1","1","5","5","5","5","2","5","4","5","5","5","5","4","4","2","0","1","1","1","0","1","1","0","0","0","1","0","0","3","decrease","2","0","2","4","african","3","0","0","0","0","0","0","0","1","5","5","3","4","1","0","decrease","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","4","4","4","4","2","0","0","1","0","0","0","0","0","0","0","1","3","3","3","0","0","1","1","0","0","5","0","0","1","0","1","1","1","3","1","0","3","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","1","-1","0","1","1","0","1","0","1","0","0","0","3","0","0","1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","0","1","0","0","1","1","0","25","0","0","0","0","0","1","0","0","2023",1219,0,0.43,3,6642.18678185062,0.202343,0.202343,0,0,1,6,2,85.2560586067552,0.357907749063632,0,4,0,1,0,0,8,11,0,3,3,58,0,0,4.11841938358793,0,0,1.011715,1.5,1.011715,1.214058,0,0,1.011715,4,1,3,43,0,0.202343,0.202343,1.5,0,0,0,0.202343,0,0,0,20,5,15,4,7,1.214058,0,0,100,0,0,1,0,10,12,0,0,1200,0,0,216,18,20,30,3,41,"0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"273438050","5","1","1","1","1","1","1","1","0","0","0","0","0","1","1","5","5","5","4","5","5","5","5","4","4","4","4","4","2","0","0","0","1","0","1","1","0","0","0","0","0","0","3","nochange","2","1","0","5","african","0","0","0","0","0","0","0","0","0","5","3","3","3","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","4","2","2","4","4","3","0","0","1","0","0","0","0","0","0","0","3","1","1","3","0","0","0","1","0","0","5","0","0","1","0","0","1","1","3","1","0","3","1","0","0","0","0","0","4","0","1","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","3","0","0","1","1","0","0","1","0","1","0","0","0","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","4","1","1","2023",1222,0,0.64,2,2241.73803887458,0.202343,0.1214058,0,0,2,5,1,84.6794798930529,0.440431887858728,0,2,0,2,0,0,2,4,1,2,1,80,0,0,1.48263097809166,0,0,0.404686,0.2,0.202343,2.02343,0,0,0.202343,4,1,2,45,0,0.0404686,0.0404686,0.2,0,0,0,0,0,0,0,6,3,5,4,7,2.02343,0,0,100,0,0,0,0,2,1,0,0,1200,0,0,216,216,0,8,1,66,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273554599","5","1","1","1","1","1","1","0","0","0","1","0","0","1","1","5","5","3","4","3","4","4","5","5","5","4","4","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2","nochange","2","1","2","5","african","4","0","0","4","0","0","0","1","1","5","3","3","3","0","0","nochange","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","4","4","3","3","1","0","1","0","0","0","1","0","1","0","1","1","3","2","0","0","0","1","0","0","5","5","1","1","0","1","0","0","4","1","1","3","1","0","0","1","0","1","4","1","0","0","1","0","0","0","0","0","-1","0","0","0","0","1","0","1","0","0","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","25","0","0","50","0","1","1","0","0","2023",1226,0,0.51,2,6135.02473693099,0,0.404686,0,0,1,0,2,92.3397399465264,1.65273752183614,1.35,4,0.284967670417791,3,0.0284967670417791,0.31346443745957,1,3,0,2,2,49,1,0,3.6518004386494,1.21726681288313,0,0.809372,0,0.809372,0.82151258,0,809.38009372,810.18946572,5,2,2,21,0,0,0,0,0,0,0,0,0,0,0.284967670417791,7,5,2,3,6,0.82151258,0,0,100,0,0,1,0,5,0,0,1,180,0,0,0,0,0,10,0,47,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273581559","0","1","1","1","1","1","1","1","0","1","0","0","0","0","1","5","5","5","5","5","5","3","5","5","5","5","5","5","2","0","1","1","0","0","0","0","0","0","0","0","0","0","2","nochange","2","1","2","5","african","3","0","0","3","0","0","0","1","1","3","4","3","4","0","0","nochange","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","5","5","5","2","1","0","1","0","0","0","1","0","1","0","1","2","3","5","0","0","0","1","0","0","5","4","1","1","0","1","1","0","3","1","1","5","1","0","0","0","0","1","4","0","1","0","0","1","0","0","0","1","-1","0","1","1","0","1","0","1","0","1","0","3","0","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","2","1","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","75","0","0","75","0","2","0","0","0","2023",1423,0,0.4,5,4682.74168120469,4.04686,0,0,0,1,4,2,72.1265376118769,1.50403020192917,0.3,10,3.41961204501349,4,5.12941806752024,8.54903011253373,2,7,0,5,5,59,2,3.95368260824442,1.38378891288555,0,0,2.428116,0,5.058575,5.058575,0,2.02343,7.082005,4,1,2,23,0,0,0,0,0,0,0,0,0,0,3.41961204501349,6,3,2,7,7,5.058575,0,0,100,0,0,2,0,2,24,0,1,432,0,0,432,20,0,25,11,21,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"273581588","5","1","1","1","1","1","1","1","0","0","1","0","0","0","1","5","5","5","4","3","5","5","5","5","5","5","5","5","2","0","1","1","1","0","0","0","0","0","0","1","0","0","2","nochange","2","1","2","5","african","3","0","0","2","0","0","0","1","1","5","2","5","4","0","0","nochange","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","5","5","5","5","5","4","1","0","1","0","0","0","1","0","1","0","1","1","2","2","0","0","0","1","0","0","5","5","1","1","0","0","1","1","4","1","1","2","1","0","0","0","0","1","3","0","1","0","0","1","0","0","0","1","-1","0","1","1","0","1","0","1","0","0","0","3","0","0","1","0","2","0","1","0","0","0","0","0","0","1","0","1","0","0","2","3","1","0","1","0","0","1","1","0","0","1","0","1","1","1","0","0","25","0","0","25","0","1","0","0","1","2023",1337,0,0.89,4,2988.98405183278,0.809372,0,0,0,1,2,2,69.1118546230905,0.179072015306535,0.24,1,0,3,28.4939173650749,28.4939173650749,1,3,0,2,2,43,1,0,1.48263097809166,0,0,0.61512272,0.5,1.011715,2.02343,0,1.618744,2.630459,3,1,1,62,0,0,0,0.5,0,0,0,0.202343,0,0,0,12,7,12,6,7,2.02343,0,0,100,0,0,1,0,6,9,0,1,588,0,0,588,24,0,16,2,60,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273676579","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","5","5","4","5","1","5","3","5","5","4","4","5","5","2","0","0","1","1","0","1","1","0","0","0","0","0","0","3","nochange","1","0","2","5","african","4","0","0","0","0","0","0","1","1","4","5","4","5","0","0","nochange","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","4","3","4","4","5","3","0","0","1","0","0","0","0","0","0","0","1","2","3","3","0","0","0","1","0","0","5","5","0","1","0","1","1","1","3","1","0","3","0","0","0","0","0","1","3","0","1","0","1","1","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","0","25","0","0","0","0","1","0","0","1","2023",1212,0,0.59,3,7721.54213390135,0.404686,0,0,0,2,0,2,57.3956615490903,0.379448339693954,4.2,4,0,1,0,0,0,4,1,4,3,63,0,0,1.97684130412221,0,0,0.5665604,0.4,0.809372,2.02343,0,7.284348,8.09372,4,1,1,31,0,0.0809372,0.0809372,0.4,0,0,0,0,0,0,0,12,5,2,6,7,2.02343,0,0,100,0,0,1,0,6,10,0,0,216,0,0,960,180,0,20,1,61,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"273676624","5","1","1","1","0","0","1","1","1","1","0","1","1","1","1","5","5","5","5","2","5","3","5","4","5","3","5","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","3","nochange","2","1","2","4","african","3","0","0","0","0","0","0","0","1","3","4","4","4","0","0","nochange","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","5","5","5","3","0","0","1","0","0","0","0","0","0","0","1","2","3","3","0","0","1","1","0","0","5","0","0","1","0","1","0","1","3","1","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","-1","1","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","1","1","1","0","1","1","1","0","1","1","0","50","0","0","0","0","0","0","0","0","2023",1226,0,1.5,3,1245.41002159699,0.607029,0,0,0,0,0,1,82.0358468792069,0.303719686990227,0,11,0,1,0,0,3,7,0,4,4,25,0,0,0.494210326030552,0,0,1.011715,0,1.011715,2.02343,0,0,1.011715,4,1,1,29,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,2.02343,0,0,100,0,0,1,0,20,8,0,0,168,0,0,1080,132,50,15,0,3,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"273676899","5","1","1","1","1","0","1","1","0","1","1","0","0","0","1","5","5","5","5","5","5","4","5","5","5","5","5","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","decrease","2","1","2","5","african","4","0","0","0","0","0","0","1","1","3","4","4","4","0","0","nochange","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","4","3","5","4","0","0","1","0","0","0","1","0","0","0","1","2","2","4","0","0","0","1","0","0","5","5","0","1","0","1","1","0","3","1","0","4","0","0","0","0","0","1","4","1","0","0","1","0","0","0","0","0","-1","0","0","0","0","1","0","1","1","0","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","25","0","0","0","0","0","0","0","0","2023",1382,0,0.37,2,13699.5102375669,0.809372,0,0,0,1,0,2,40.7335563869271,2.39652332346189,6.4,4,0,2,28.4939173650749,28.4939173650749,1,5,0,4,4,50,0,0,4.11841938358793,0,0,0.809372,0,0.809372,1.214058,0,2.428116,3.237488,5,1,2,30,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,6,1.214058,0,0,100,0,0,2,0,4,12,0,0,420,0,20,420,12,0,15,1,28,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"273677838","5","1","1","1","1","0","1","1","0","0","1","0","0","0","1","5","5","5","5","5","5","4","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","decrease","2","1","2","5","african","0","0","0","0","0","0","0","0","0","5","4","3","5","0","0","nochange","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","5","5","5","5","5","0","0","1","0","0","0","0","0","0","0","1","2","2","3","0","0","0","1","0","0","5","0","0","1","0","0","1","0","4","1","0","3","0","0","0","0","0","1","4","0","1","0","0","1","0","0","0","0","-1","0","0","0","0","1","0","0","0","0","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023",1406,0,0.34,1,11208.6901943729,0.404686,0,0,0,1,0,1,58.8158061641207,2.4805993004047,0,2,0,1,0,0,1,3,0,2,2,22,0,0,3.70657744522914,0,0,0.404686,0,0.404686,0.809372,0,0,0.404686,4,1,1,36,0,0,0,0,0,0,0,0,0,0,0,12,8,0,4,6,0.809372,0,0,100,0,0,0,0,2,7,0,0,480,0,0,480,20,0,12,1,34,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
