"","NumFeatures","selected_factors","frequency"
"71","featNum11","farmer_agency_7",14
"72","featNum11","household_shock_recover_capacity",47
"73","featNum11","human_wellbeing_11",31
"74","featNum11","income_amount_nonfarm",2
"75","featNum11","income_amount_onfarm",1
"76","featNum11","income_amount_total",1
"77","featNum11","income_stability",2
"78","featNum11","influence_nr_frequency",56
"79","featNum11","livestock_count_tlu",7
"80","featNum11","nearest_distance_dfs_km",18
"81","featNum11","nearest_farmer_adopted",45
"82","featNum11","nr_management_opinion",2
"83","featNum11","numHA_nhlabour_permanent_total",17
"84","featNum11","numHA_nhlabour_seasonal_total",1
"85","featNum11","num_info_exchange_extension",26
"86","featNum11","participation_nr_frequency",20
"87","featNum11","perceived_shock_market",2
"88","featNum11","perceived_shock_soil_erosion",2
"89","featNum11","perception_associations_effectiveness",38
"90","featNum11","project_participation",1
"91","featNum11","rainfall_amount_change_perception",2
"92","featNum11","sales_channel_crops.cooperative",12
"93","featNum11","seeds_certified_local",1
"94","featNum11","sfs_monoculture_annual_area",4
"95","featNum11","sfs_monoculture_perennial_area",17
"96","featNum11","soil_MO_percentage_mean",13
"97","featNum11","soil_pH_mean",2
"98","featNum11","soil_slope_perception",4
"99","featNum11","support_provider.cooperatives",45
"100","featNum11","training_participation",21
"101","featNum11","years_farming_land",3
"102","featNum12","access_info_exchange_extension",6
"103","featNum12","agroecol_perspective_1",6
"104","featNum12","agroecol_perspective_12",5
"105","featNum12","agroecol_perspective_13",60
"106","featNum12","agroecol_perspective_3",17
"107","featNum12","agroecol_perspective_6",1
"108","featNum12","agroecol_perspective_7",7
"109","featNum12","assets_count",8
"110","featNum12","crop_type.cacao",60
"111","featNum12","crop_type.camucamu",7
"112","featNum12","distance_closest_farmland",1
"113","featNum12","distance_main_road",33
"114","featNum12","drought_experience",2
"115","featNum12","energy_source",1
"116","featNum12","fair_price_crops",7
"117","featNum12","farm_elevation",8
"118","featNum12","farmer_agency_1",2
"119","featNum12","farmer_agency_7",12
"120","featNum12","gender",2
"121","featNum12","household_shock_recover_capacity",55
"122","featNum12","human_wellbeing_11",33
"123","featNum12","income_amount_nonfarm",2
"124","featNum12","income_amount_total",3
"125","featNum12","income_stability",8
"126","featNum12","influence_nr_frequency",54
"127","featNum12","livestock_count_tlu",5
"128","featNum12","mean_transport",2
"129","featNum12","nearest_distance_dfs_km",24
"130","featNum12","nearest_farmer_adopted",43
"131","featNum12","nr_management_opinion",1
"132","featNum12","numHA_nhlabour_permanent_total",22
"133","featNum12","numHA_nhlabour_seasonal_total",3
"134","featNum12","num_info_exchange_extension",27
"135","featNum12","num_info_exchange_farmers",1
"136","featNum12","num_pest_management_ecol_practices",2
"137","featNum12","participation_nr_frequency",18
"138","featNum12","perceived_shock_pest",2
"139","featNum12","perceived_shock_soil_erosion",3
"140","featNum12","perception_associations_effectiveness",46
"141","featNum12","rainfall_amount_change_perception",3
"142","featNum12","rainfall_timing_change_perception.unpredictable",1
"143","featNum12","sales_channel_crops.cooperative",4
"144","featNum12","seeds_certified_local",2
"145","featNum12","sfs_monoculture_annual_area",5
"146","featNum12","sfs_monoculture_perennial_adoption",2
"147","featNum12","sfs_monoculture_perennial_area",11
"148","featNum12","soil_MO_percentage_mean",11
"149","featNum12","soil_fertility_management_organic",3
"150","featNum12","soil_pH_mean",1
"151","featNum12","soil_slope_perception",4
"152","featNum12","support_provider.cooperatives",48
"153","featNum12","support_provider.ind_different_community",3
"154","featNum12","training_participation",21
"155","featNum12","years_farming_land",1
"156","featNum12","yield_gap_median",1
"157","featNum13","access_info_exchange_consumers",2
"158","featNum13","access_info_exchange_extension",10
"159","featNum13","agroecol_perspective_1",3
"160","featNum13","agroecol_perspective_12",4
"161","featNum13","agroecol_perspective_13",60
"162","featNum13","agroecol_perspective_3",11
"163","featNum13","agroecol_perspective_4",1
"164","featNum13","agroecol_perspective_7",13
"165","featNum13","assets_count",6
"166","featNum13","crop_type.cacao",60
"167","featNum13","crop_type.camucamu",8
"168","featNum13","distance_main_road",35
"169","featNum13","drought_experience",1
"170","featNum13","energy_source",1
"171","featNum13","fair_price_crops",5
"172","featNum13","farm_elevation",7
"173","featNum13","farmer_agency_7",12
"174","featNum13","flood_experience",1
"175","featNum13","gender",2
"176","featNum13","household_shock_recover_capacity",53
"177","featNum13","human_wellbeing_11",36
"178","featNum13","income_amount_nonfarm",3
"179","featNum13","income_amount_onfarm",1
"180","featNum13","income_amount_total",2
"181","featNum13","income_stability",3
"182","featNum13","influence_nr_frequency",57
"183","featNum13","livestock_count_tlu",8
"184","featNum13","mean_transport",1
"185","featNum13","nearest_distance_dfs_km",30
"186","featNum13","nearest_farmer_adopted",48
"187","featNum13","nr_management_opinion",3
"188","featNum13","numHA_nhlabour_permanent_total",23
"189","featNum13","num_info_exchange_extension",38
"190","featNum13","num_info_exchange_farmers",1
"191","featNum13","participation_nr_frequency",25
"192","featNum13","perceived_shock_market",3
"193","featNum13","perceived_shock_pest",1
"194","featNum13","perceived_shock_soil_erosion",2
"195","featNum13","perception_associations_effectiveness",44
"196","featNum13","project_participation",1
"197","featNum13","rainfall_amount_change_perception",3
"198","featNum13","sales_channel_crops.cooperative",14
"199","featNum13","seeds_certified_local",3
"200","featNum13","sfs_monoculture_annual_area",6
"201","featNum13","sfs_monoculture_perennial_adoption",1
"202","featNum13","sfs_monoculture_perennial_area",22
"203","featNum13","soil_MO_percentage_mean",16
"204","featNum13","soil_fertility_management_organic",3
"205","featNum13","soil_pH_mean",3
"206","featNum13","soil_slope_perception",9
"207","featNum13","support_provider.cooperatives",45
"208","featNum13","support_provider.ind_different_community",3
"209","featNum13","training_participation",23
"210","featNum13","years_farming_land",4
"211","featNum14","access_info_exchange_consumers",1
"212","featNum14","access_info_exchange_extension",9
"213","featNum14","agroecol_perspective_1",6
"214","featNum14","agroecol_perspective_12",10
"215","featNum14","agroecol_perspective_13",60
"216","featNum14","agroecol_perspective_3",21
"217","featNum14","agroecol_perspective_4",1
"218","featNum14","agroecol_perspective_6",1
"219","featNum14","agroecol_perspective_7",15
"220","featNum14","assets_count",11
"221","featNum14","crop_type.cacao",60
"222","featNum14","crop_type.camucamu",7
"223","featNum14","distance_closest_farmland",1
"224","featNum14","distance_main_road",42
"225","featNum14","drought_experience",2
"226","featNum14","fair_price_crops",7
"227","featNum14","farm_elevation",10
"228","featNum14","farm_size",3
"229","featNum14","farmer_agency_1",3
"230","featNum14","farmer_agency_7",15
"231","featNum14","gender",2
"232","featNum14","hlabour",1
"233","featNum14","household_shock_recover_capacity",55
"234","featNum14","human_wellbeing_11",36
"235","featNum14","human_wellbeing_7",1
"236","featNum14","income_amount_nonfarm",4
"237","featNum14","income_amount_total",6
"238","featNum14","income_stability",9
"239","featNum14","influence_nr_frequency",53
"240","featNum14","livestock_count_tlu",6
"241","featNum14","main_crops_annual",1
"242","featNum14","mean_transport",1
"243","featNum14","nearest_distance_dfs_km",28
"244","featNum14","nearest_farmer_adopted",48
"245","featNum14","nr_management_opinion",2
"246","featNum14","numHA_nhlabour_permanent_total",28
"247","featNum14","numHA_nhlabour_seasonal_total",5
"248","featNum14","num_info_exchange_extension",34
"249","featNum14","num_info_exchange_farmers",1
"250","featNum14","num_pest_management_ecol_practices",3
"251","featNum14","participation_nr_frequency",25
"252","featNum14","perceived_shock_pest",1
"253","featNum14","perceived_shock_soil_erosion",9
"254","featNum14","perception_associations_effectiveness",48
"255","featNum14","pest_management_chemical",2
"256","featNum14","rainfall_amount_change_perception",4
"257","featNum14","rainfall_timing_change_perception.stoplater",1
"258","featNum14","rainfall_timing_change_perception.unpredictable",1
"259","featNum14","sales_channel_crops.cooperative",9
"260","featNum14","seeds_certified_local",2
"261","featNum14","sfs_monoculture_annual_area",5
"262","featNum14","sfs_monoculture_perennial_adoption",2
"263","featNum14","sfs_monoculture_perennial_area",19
"264","featNum14","soil_MO_percentage_mean",9
"265","featNum14","soil_fertility_management_organic",3
"266","featNum14","soil_pH_mean",7
"267","featNum14","soil_slope_perception",4
"268","featNum14","support_provider.cooperatives",49
"269","featNum14","support_provider.ind_different_community",4
"270","featNum14","training_participation",25
"271","featNum14","years_farming_land",1
"272","featNum14","yield_gap_median",1
"273","featNum15","access_info_exchange_consumers",3
"274","featNum15","access_info_exchange_extension",8
"275","featNum15","access_info_exchange_traders",1
"276","featNum15","accessibility_phone_reception",1
"277","featNum15","agroecol_perspective_1",4
"278","featNum15","agroecol_perspective_12",3
"279","featNum15","agroecol_perspective_13",60
"280","featNum15","agroecol_perspective_3",16
"281","featNum15","agroecol_perspective_6",1
"282","featNum15","agroecol_perspective_7",17
"283","featNum15","assets_count",11
"284","featNum15","crop_type.cacao",60
"285","featNum15","crop_type.camucamu",11
"286","featNum15","distance_main_road",39
"287","featNum15","drought_experience",2
"288","featNum15","energy_source",1
"289","featNum15","fair_price_crops",9
"290","featNum15","farm_elevation",8
"291","featNum15","farm_size",2
"292","featNum15","farmer_agency_1",2
"293","featNum15","farmer_agency_7",12
"294","featNum15","flood_experience",1
"295","featNum15","gender",3
"296","featNum15","household_shock_recover_capacity",56
"297","featNum15","human_wellbeing_11",41
"298","featNum15","human_wellbeing_7",1
"299","featNum15","income_amount_nonfarm",5
"300","featNum15","income_amount_onfarm",1
"301","featNum15","income_amount_total",3
"302","featNum15","income_spend_on_food_percentage",1
"303","featNum15","income_stability",7
"304","featNum15","influence_nr_frequency",57
"305","featNum15","livestock_count_tlu",9
"306","featNum15","mean_transport",2
"307","featNum15","nearest_distance_dfs_km",31
"308","featNum15","nearest_farmer_adopted",50
"309","featNum15","nr_management_opinion",5
"310","featNum15","numHA_nhlabour_permanent_total",30
"311","featNum15","numHA_nhlabour_seasonal_total",2
"312","featNum15","num_info_exchange_extension",38
"313","featNum15","num_info_exchange_farmers",2
"314","featNum15","num_pest_management_ecol_practices",1
"315","featNum15","participation_nr_frequency",31
"316","featNum15","perceived_shock_market",3
"317","featNum15","perceived_shock_pest",2
"318","featNum15","perceived_shock_soil_erosion",2
"319","featNum15","perception_associations_effectiveness",43
"320","featNum15","pest_management_chemical",1
"321","featNum15","project_participation",1
"322","featNum15","rainfall_amount_change_perception",6
"323","featNum15","sales_channel_crops.cooperative",18
"324","featNum15","seeds_certified_local",3
"325","featNum15","sfs_monoculture_annual_area",8
"326","featNum15","sfs_monoculture_perennial_adoption",3
"327","featNum15","sfs_monoculture_perennial_area",29
"328","featNum15","soil_MO_percentage_mean",18
"329","featNum15","soil_fertility_management_chemical",2
"330","featNum15","soil_fertility_management_organic",4
"331","featNum15","soil_pH_mean",7
"332","featNum15","soil_slope_perception",12
"333","featNum15","support_provider.cooperatives",49
"334","featNum15","support_provider.ind_different_community",5
"335","featNum15","training_participation",29
"336","featNum15","years_farming_land",7
"337","featNum16","access_info_exchange_consumers",1
"338","featNum16","access_info_exchange_extension",12
"339","featNum16","access_info_exchange_traders",1
"340","featNum16","accessibility_phone_reception",1
"341","featNum16","agroecol_perspective_1",8
"342","featNum16","agroecol_perspective_12",13
"343","featNum16","agroecol_perspective_13",60
"344","featNum16","agroecol_perspective_3",23
"345","featNum16","agroecol_perspective_4",1
"346","featNum16","agroecol_perspective_6",2
"347","featNum16","agroecol_perspective_7",19
"348","featNum16","assets_count",10
"349","featNum16","crop_type.cacao",60
"350","featNum16","crop_type.camucamu",8
"351","featNum16","distance_closest_farmland",1
"352","featNum16","distance_main_road",50
"353","featNum16","drought_experience",2
"354","featNum16","fair_price_crops",8
"355","featNum16","farm_elevation",13
"356","featNum16","farm_size",6
"357","featNum16","farmer_agency_1",3
"358","featNum16","farmer_agency_7",18
"359","featNum16","gender",3
"360","featNum16","hlabour",1
"361","featNum16","household_shock_recover_capacity",55
"362","featNum16","human_wellbeing_11",42
"363","featNum16","human_wellbeing_7",1
"364","featNum16","income_amount_nonfarm",2
"365","featNum16","income_amount_total",6
"366","featNum16","income_spend_on_food_percentage",3
"367","featNum16","income_stability",13
"368","featNum16","influence_nr_frequency",54
"369","featNum16","livestock_count_tlu",8
"370","featNum16","main_crops_annual",1
"371","featNum16","mean_transport",1
"372","featNum16","nearest_distance_dfs_km",35
"373","featNum16","nearest_farmer_adopted",49
"374","featNum16","nr_management_opinion",7
"375","featNum16","numHA_nhlabour_permanent_total",31
"376","featNum16","numHA_nhlabour_seasonal_total",3
"377","featNum16","num_info_exchange_extension",35
"378","featNum16","num_info_exchange_farmers",1
"379","featNum16","num_pest_management_ecol_practices",5
"380","featNum16","participation_nr_frequency",27
"381","featNum16","perceived_shock_market",1
"382","featNum16","perceived_shock_pest",1
"383","featNum16","perceived_shock_soil_erosion",12
"384","featNum16","perception_associations_effectiveness",48
"385","featNum16","pest_management_chemical",3
"386","featNum16","project_participation",1
"387","featNum16","rainfall_amount_change_perception",5
"388","featNum16","rainfall_timing_change_perception.stoplater",1
"389","featNum16","rainfall_timing_change_perception.unpredictable",1
"390","featNum16","sales_channel_crops.cooperative",13
"391","featNum16","sales_channel_crops.direct_to_consumer",1
"392","featNum16","seeds_certified_local",3
"393","featNum16","sfs_monoculture_annual_area",6
"394","featNum16","sfs_monoculture_perennial_adoption",3
"395","featNum16","sfs_monoculture_perennial_area",21
"396","featNum16","soil_MO_percentage_mean",13
"397","featNum16","soil_fertility_management_chemical",1
"398","featNum16","soil_fertility_management_organic",6
"399","featNum16","soil_fertility_perception",1
"400","featNum16","soil_pH_mean",12
"401","featNum16","soil_slope_perception",8
"402","featNum16","support_provider.cooperatives",50
"403","featNum16","support_provider.ind_different_community",6
"404","featNum16","training_participation",33
"405","featNum16","use_percentage_crops_sales",1
"406","featNum16","years_farming_land",4
"407","featNum16","years_in_community",1
"408","featNum16","yield_gap_median",1
"409","featNum17","access_info_exchange_consumers",3
"410","featNum17","access_info_exchange_extension",12
"411","featNum17","accessibility_phone_reception",1
"412","featNum17","agroecol_perspective_1",4
"413","featNum17","agroecol_perspective_12",8
"414","featNum17","agroecol_perspective_13",60
"415","featNum17","agroecol_perspective_3",19
"416","featNum17","agroecol_perspective_6",1
"417","featNum17","agroecol_perspective_7",25
"418","featNum17","assets_count",18
"419","featNum17","crop_type.cacao",60
"420","featNum17","crop_type.camucamu",16
"421","featNum17","distance_crop_market",1
"422","featNum17","distance_main_road",40
"423","featNum17","drought_experience",3
"424","featNum17","energy_source",1
"425","featNum17","fair_price_crops",14
"426","featNum17","farm_elevation",9
"427","featNum17","farm_size",7
"428","featNum17","farmer_agency_1",2
"429","featNum17","farmer_agency_7",14
"430","featNum17","flood_experience",1
"431","featNum17","gender",3
"432","featNum17","household_shock_recover_capacity",57
"433","featNum17","human_wellbeing_11",43
"434","featNum17","human_wellbeing_7",2
"435","featNum17","income_amount_nonfarm",9
"436","featNum17","income_amount_onfarm",1
"437","featNum17","income_amount_total",5
"438","featNum17","income_spend_on_food_percentage",2
"439","featNum17","income_stability",10
"440","featNum17","influence_nr_frequency",59
"441","featNum17","livestock_count_tlu",7
"442","featNum17","mean_transport",2
"443","featNum17","nearest_distance_dfs_km",32
"444","featNum17","nearest_farmer_adopted",52
"445","featNum17","nr_management_opinion",8
"446","featNum17","numHA_nhlabour_permanent_total",35
"447","featNum17","numHA_nhlabour_seasonal_total",2
"448","featNum17","num_info_exchange_extension",44
"449","featNum17","num_info_exchange_farmers",2
"450","featNum17","num_info_exchange_traders",1
"451","featNum17","num_pest_management_ecol_practices",6
"452","featNum17","participation_nr_frequency",33
"453","featNum17","perceived_shock_market",3
"454","featNum17","perceived_shock_pest",2
"455","featNum17","perceived_shock_soil_erosion",7
"456","featNum17","perception_associations_effectiveness",47
"457","featNum17","pest_management_chemical",1
"458","featNum17","project_participation",1
"459","featNum17","rainfall_amount_change_perception",8
"460","featNum17","rainfall_timing_change_perception.startearlier",1
"461","featNum17","sales_channel_crops.cooperative",21
"462","featNum17","seeds_certified_local",3
"463","featNum17","sfs_monoculture_annual_area",7
"464","featNum17","sfs_monoculture_perennial_adoption",5
"465","featNum17","sfs_monoculture_perennial_area",32
"466","featNum17","soil_MO_percentage_mean",20
"467","featNum17","soil_fertility_management_chemical",1
"468","featNum17","soil_fertility_management_organic",4
"469","featNum17","soil_pH_mean",8
"470","featNum17","soil_slope_perception",11
"471","featNum17","support_provider.cooperatives",51
"472","featNum17","support_provider.ind_different_community",5
"473","featNum17","support_provider.shops",1
"474","featNum17","training_participation",36
"475","featNum17","use_percentage_crops_sales",1
"476","featNum17","years_farming_land",10
"477","featNum18","access_info_exchange_consumers",3
"478","featNum18","access_info_exchange_extension",9
"479","featNum18","access_info_exchange_traders",3
"480","featNum18","access_mobile_phone",1
"481","featNum18","accessibility_phone_reception",2
"482","featNum18","age",1
"483","featNum18","agroecol_perspective_1",7
"484","featNum18","agroecol_perspective_12",13
"485","featNum18","agroecol_perspective_13",60
"486","featNum18","agroecol_perspective_2",1
"487","featNum18","agroecol_perspective_3",26
"488","featNum18","agroecol_perspective_4",1
"489","featNum18","agroecol_perspective_6",2
"490","featNum18","agroecol_perspective_7",23
"491","featNum18","assets_count",13
"492","featNum18","crop_type.cacao",60
"493","featNum18","crop_type.camucamu",20
"494","featNum18","distance_closest_farmland",1
"495","featNum18","distance_main_road",49
"496","featNum18","drought_experience",2
"497","featNum18","fair_price_crops",11
"498","featNum18","farm_elevation",17
"499","featNum18","farm_size",10
"500","featNum18","farmer_agency_1",4
"501","featNum18","farmer_agency_5",1
"502","featNum18","farmer_agency_7",18
"503","featNum18","flood_experience",1
"504","featNum18","gender",3
"505","featNum18","hlabour",1
"506","featNum18","household_shock_recover_capacity",58
"507","featNum18","human_wellbeing_11",48
"508","featNum18","human_wellbeing_7",1
"509","featNum18","human_wellbeing_8",1
"510","featNum18","income_amount_nonfarm",7
"511","featNum18","income_amount_total",7
"512","featNum18","income_spend_on_food_percentage",2
"513","featNum18","income_stability",22
"514","featNum18","influence_nr_frequency",56
"515","featNum18","livestock_count_tlu",10
"516","featNum18","main_crops_annual",1
"517","featNum18","mean_transport",1
"518","featNum18","nearest_distance_dfs_km",38
"519","featNum18","nearest_farmer_adopted",48
"520","featNum18","nr_management_opinion",9
"521","featNum18","numHA_nhlabour_permanent_total",36
"522","featNum18","numHA_nhlabour_seasonal_total",5
"523","featNum18","num_info_exchange_extension",37
"524","featNum18","num_info_exchange_farmers",3
"525","featNum18","num_pest_management_ecol_practices",7
"526","featNum18","participation_nr_frequency",32
"527","featNum18","perceived_shock_market",2
"528","featNum18","perceived_shock_pest",2
"529","featNum18","perceived_shock_soil_erosion",10
"530","featNum18","perception_associations_effectiveness",48
"531","featNum18","pest_management_chemical",3
"532","featNum18","project_participation",1
"533","featNum18","rainfall_amount_change_perception",6
"534","featNum18","rainfall_timing_change_perception.startearlier",1
"535","featNum18","rainfall_timing_change_perception.stoplater",2
"536","featNum18","rainfall_timing_change_perception.unpredictable",1
"537","featNum18","sales_channel_crops.cooperative",17
"538","featNum18","sales_channel_crops.direct_to_consumer",2
"539","featNum18","seeds_certified_local",4
"540","featNum18","sfs_monoculture_annual_adoption",1
"541","featNum18","sfs_monoculture_annual_area",7
"542","featNum18","sfs_monoculture_perennial_adoption",3
"543","featNum18","sfs_monoculture_perennial_area",24
"544","featNum18","soil_MO_percentage_mean",17
"545","featNum18","soil_fertility_management_chemical",1
"546","featNum18","soil_fertility_management_organic",9
"547","featNum18","soil_fertility_perception",1
"548","featNum18","soil_pH_mean",17
"549","featNum18","soil_slope_perception",10
"550","featNum18","support_provider.cooperatives",49
"551","featNum18","support_provider.ind_different_community",7
"552","featNum18","training_participation",33
"553","featNum18","use_percentage_crops_sales",1
"554","featNum18","years_farming_land",7
"555","featNum18","years_in_community",1
"556","featNum18","yield_gap_median",1
"557","featNum19","access_info_exchange_consumers",4
"558","featNum19","access_info_exchange_extension",16
"559","featNum19","access_info_exchange_researchers",1
"560","featNum19","accessibility_phone_reception",3
"561","featNum19","age",2
"562","featNum19","agroecol_perspective_1",5
"563","featNum19","agroecol_perspective_12",8
"564","featNum19","agroecol_perspective_13",60
"565","featNum19","agroecol_perspective_2",2
"566","featNum19","agroecol_perspective_3",23
"567","featNum19","agroecol_perspective_6",1
"568","featNum19","agroecol_perspective_7",30
"569","featNum19","assets_count",17
"570","featNum19","crop_type.cacao",60
"571","featNum19","crop_type.camucamu",21
"572","featNum19","distance_crop_market",1
"573","featNum19","distance_main_road",45
"574","featNum19","drought_experience",3
"575","featNum19","education_level_finished",1
"576","featNum19","energy_source",2
"577","featNum19","fair_price_crops",13
"578","featNum19","farm_elevation",13
"579","featNum19","farm_size",9
"580","featNum19","farmer_agency_1",2
"581","featNum19","farmer_agency_3",1
"582","featNum19","farmer_agency_5",1
"583","featNum19","farmer_agency_7",18
"584","featNum19","flood_experience",1
"585","featNum19","gender",3
"586","featNum19","household_shock_recover_capacity",57
"587","featNum19","human_wellbeing_11",47
"588","featNum19","human_wellbeing_7",3
"589","featNum19","income_amount_nonfarm",8
"590","featNum19","income_amount_onfarm",1
"591","featNum19","income_amount_total",6
"592","featNum19","income_spend_on_food_percentage",3
"593","featNum19","income_stability",14
"594","featNum19","influence_nr_frequency",60
"595","featNum19","livestock_count_tlu",10
"596","featNum19","mean_transport",2
"597","featNum19","nearest_distance_dfs_km",33
"598","featNum19","nearest_farmer_adopted",53
"599","featNum19","nr_management_opinion",13
"600","featNum19","numHA_nhlabour_permanent_total",39
"601","featNum19","numHA_nhlabour_seasonal_total",2
"602","featNum19","num_info_exchange_extension",48
"603","featNum19","num_info_exchange_farmers",2
"604","featNum19","num_info_exchange_traders",1
"605","featNum19","num_pest_management_ecol_practices",11
"606","featNum19","participation_nr_frequency",36
"607","featNum19","perceived_shock_market",2
"608","featNum19","perceived_shock_pest",2
"609","featNum19","perceived_shock_soil_erosion",10
"610","featNum19","perception_associations_effectiveness",50
"611","featNum19","pest_management_chemical",1
"612","featNum19","project_participation",4
"613","featNum19","rainfall_amount_change_perception",11
"614","featNum19","rainfall_timing_change_perception.startearlier",1
"615","featNum19","rainfall_timing_change_perception.startlater",1
"616","featNum19","rainfall_timing_change_perception.stoplater",1
"617","featNum19","sales_channel_crops.cooperative",21
"618","featNum19","sales_channel_crops.direct_to_consumer",1
"619","featNum19","seeds_certified_local",3
"620","featNum19","sfs_monoculture_annual_area",11
"621","featNum19","sfs_monoculture_perennial_adoption",7
"622","featNum19","sfs_monoculture_perennial_area",32
"623","featNum19","soil_MO_percentage_mean",20
"624","featNum19","soil_fertility_management_chemical",1
"625","featNum19","soil_fertility_management_organic",7
"626","featNum19","soil_fertility_perception",1
"627","featNum19","soil_pH_mean",11
"628","featNum19","soil_slope_perception",13
"629","featNum19","support_provider.cooperatives",53
"630","featNum19","support_provider.ind_different_community",7
"631","featNum19","support_provider.shops",1
"632","featNum19","training_participation",42
"633","featNum19","use_percentage_crops_sales",1
"634","featNum19","years_farming_land",9
"635","featNum19","yield_gap_median",1
"636","featNum2","agroecol_perspective_13",35
"637","featNum2","crop_type.cacao",55
"638","featNum2","household_shock_recover_capacity",5
"639","featNum2","influence_nr_frequency",17
"640","featNum2","nearest_farmer_adopted",1
"641","featNum2","perception_associations_effectiveness",2
"642","featNum2","soil_MO_percentage_mean",1
"643","featNum2","support_provider.cooperatives",4
"644","featNum20","access_info_exchange_consumers",4
"645","featNum20","access_info_exchange_extension",14
"646","featNum20","access_info_exchange_researchers",2
"647","featNum20","access_info_exchange_traders",4
"648","featNum20","access_mobile_phone",1
"649","featNum20","accessibility_phone_reception",1
"650","featNum20","age",1
"651","featNum20","agroecol_perspective_1",6
"652","featNum20","agroecol_perspective_10",1
"653","featNum20","agroecol_perspective_12",15
"654","featNum20","agroecol_perspective_13",60
"655","featNum20","agroecol_perspective_3",29
"656","featNum20","agroecol_perspective_4",1
"657","featNum20","agroecol_perspective_5",1
"658","featNum20","agroecol_perspective_6",2
"659","featNum20","agroecol_perspective_7",29
"660","featNum20","assets_count",14
"661","featNum20","crop_type.cacao",60
"662","featNum20","crop_type.camucamu",23
"663","featNum20","distance_closest_farmland",2
"664","featNum20","distance_main_road",49
"665","featNum20","drought_experience",2
"666","featNum20","fair_price_crops",15
"667","featNum20","farm_elevation",19
"668","featNum20","farm_size",15
"669","featNum20","farmer_agency_1",5
"670","featNum20","farmer_agency_5",3
"671","featNum20","farmer_agency_7",16
"672","featNum20","flood_experience",2
"673","featNum20","gender",5
"674","featNum20","high_cost_roof_material",1
"675","featNum20","hlabour",1
"676","featNum20","household_shock_recover_capacity",58
"677","featNum20","human_wellbeing_11",49
"678","featNum20","human_wellbeing_7",1
"679","featNum20","human_wellbeing_8",2
"680","featNum20","income_amount_nonfarm",10
"681","featNum20","income_amount_onfarm",1
"682","featNum20","income_amount_total",10
"683","featNum20","income_spend_on_food_percentage",3
"684","featNum20","income_stability",27
"685","featNum20","influence_nr_frequency",57
"686","featNum20","livestock_count_tlu",9
"687","featNum20","main_crops_annual",1
"688","featNum20","mean_transport",2
"689","featNum20","months_count_water_accessibility_difficulty_flood_year",1
