"","NumFeatures","selected_factors","frequency"
"188","featNum16","agroecol_perspective_6",7
"189","featNum16","agroecol_perspective_7",60
"190","featNum16","assets_count",10
"191","featNum16","farm_size",55
"192","featNum16","farmer_agency_5",7
"193","featNum16","human_wellbeing_11",60
"194","featNum16","human_wellbeing_5",2
"195","featNum16","human_wellbeing_7",1
"196","featNum16","income_access_nonfarm",1
"197","featNum16","income_amount_nonfarm",1
"198","featNum16","income_amount_onfarm",45
"199","featNum16","income_amount_total",45
"200","featNum16","income_stability",33
"201","featNum16","income_sufficiency",4
"202","featNum16","land_tenure_own_area",37
"203","featNum16","livestock_count_tlu",6
"204","featNum16","numHA_hlabour_seasonal_total",8
"205","featNum16","num_crops_grown",43
"206","featNum16","num_info_exchange_extension",42
"207","featNum16","num_info_exchange_farmers",8
"208","featNum16","num_info_exchange_researchers",59
"209","featNum16","num_info_exchange_sources",46
"210","featNum16","num_membership",14
"211","featNum16","participation_nr_frequency",60
"212","featNum16","perception_associations_effectiveness",44
"213","featNum16","pest_management_chemical",2
"214","featNum16","sfs_monoculture_perennial_area",17
"215","featNum16","support_provider.bank",9
"216","featNum16","support_provider.cooperatives",42
"217","featNum16","training_participation",2
"218","featNum16","years_farming_land",7
"219","featNum17","access_info_exchange_extension",15
"220","featNum17","access_info_exchange_farmers",6
"221","featNum17","access_info_exchange_researchers",60
"222","featNum17","age",5
"223","featNum17","agroecol_perspective_1",43
"224","featNum17","agroecol_perspective_3",59
"225","featNum17","agroecol_perspective_6",6
"226","featNum17","agroecol_perspective_7",60
"227","featNum17","assets_count",15
"228","featNum17","farm_size",59
"229","featNum17","farmer_agency_5",6
"230","featNum17","human_wellbeing_11",60
"231","featNum17","human_wellbeing_5",1
"232","featNum17","human_wellbeing_7",1
"233","featNum17","income_access_nonfarm",3
"234","featNum17","income_amount_onfarm",45
"235","featNum17","income_amount_total",48
"236","featNum17","income_stability",51
"237","featNum17","income_sufficiency",3
"238","featNum17","land_tenure_own_area",53
"239","featNum17","livestock_count_tlu",1
"240","featNum17","membership",1
"241","featNum17","numHA_hlabour_seasonal_total",8
"242","featNum17","numHA_nhlabour_seasonal_total",1
"243","featNum17","num_crops_grown",52
"244","featNum17","num_info_exchange_extension",43
"245","featNum17","num_info_exchange_farmers",8
"246","featNum17","num_info_exchange_researchers",59
"247","featNum17","num_info_exchange_sources",44
"248","featNum17","num_membership",14
"249","featNum17","participation_nr_frequency",60
"250","featNum17","perception_associations_effectiveness",44
"251","featNum17","pest_management_chemical",2
"252","featNum17","sfs_monoculture_perennial_area",12
"253","featNum17","soil_fertility_management_organic",1
"254","featNum17","support_provider.bank",11
"255","featNum17","support_provider.cooperatives",48
"256","featNum17","training_participation",4
"257","featNum17","years_farming_land",8
"258","featNum18","access_info_exchange_extension",14
"259","featNum18","access_info_exchange_farmers",8
"260","featNum18","access_info_exchange_researchers",60
"261","featNum18","age",4
"262","featNum18","agroecol_perspective_1",42
"263","featNum18","agroecol_perspective_3",60
"264","featNum18","agroecol_perspective_6",3
"265","featNum18","agroecol_perspective_7",60
"266","featNum18","assets_count",16
"267","featNum18","credit_access",1
"268","featNum18","farm_size",59
"269","featNum18","farmer_agency_1",1
"270","featNum18","farmer_agency_5",5
"271","featNum18","human_wellbeing_11",60
"272","featNum18","human_wellbeing_5",2
"273","featNum18","human_wellbeing_7",1
"274","featNum18","income_amount_onfarm",50
"275","featNum18","income_amount_total",50
"276","featNum18","income_stability",39
"277","featNum18","income_sufficiency",10
"278","featNum18","land_tenure_own_area",55
"279","featNum18","livestock_count_tlu",7
"280","featNum18","membership",1
"281","featNum18","numHA_hlabour_seasonal_total",7
"282","featNum18","num_crops_grown",53
"283","featNum18","num_info_exchange_extension",49
"284","featNum18","num_info_exchange_farmers",12
"285","featNum18","num_info_exchange_researchers",60
"286","featNum18","num_info_exchange_sources",46
"287","featNum18","num_membership",24
"288","featNum18","participation_nr_frequency",60
"289","featNum18","perception_associations_effectiveness",51
"290","featNum18","pest_management_chemical",5
"291","featNum18","sfs_monoculture_perennial_area",20
"292","featNum18","soil_fertility_management_chemical",1
"293","featNum18","soil_fertility_management_ecol_practices",1
"294","featNum18","soil_fertility_management_organic",1
"295","featNum18","support_provider.bank",14
"296","featNum18","support_provider.cooperatives",40
"297","featNum18","training_participation",2
"298","featNum18","years_farming_land",5
"299","featNum18","years_in_community",1
"300","featNum19","access_info_exchange_extension",20
"301","featNum19","access_info_exchange_farmers",11
"302","featNum19","access_info_exchange_researchers",60
"303","featNum19","age",5
"304","featNum19","agroecol_perspective_1",45
"305","featNum19","agroecol_perspective_3",60
"306","featNum19","agroecol_perspective_6",7
"307","featNum19","agroecol_perspective_7",60
"308","featNum19","assets_count",21
"309","featNum19","farm_size",57
"310","featNum19","farmer_agency_1",1
"311","featNum19","farmer_agency_5",8
"312","featNum19","farmer_agency_7",1
"313","featNum19","human_wellbeing_11",60
"314","featNum19","income_access_nonfarm",1
"315","featNum19","income_amount_onfarm",54
"316","featNum19","income_amount_total",48
"317","featNum19","income_stability",49
"318","featNum19","income_sufficiency",10
"319","featNum19","land_tenure_own_area",50
"320","featNum19","livestock_count_tlu",6
"321","featNum19","membership",2
"322","featNum19","numHA_hlabour_seasonal_total",12
"323","featNum19","num_crops_grown",48
"324","featNum19","num_info_exchange_extension",49
"325","featNum19","num_info_exchange_farmers",14
"326","featNum19","num_info_exchange_researchers",60
"327","featNum19","num_info_exchange_sources",48
"328","featNum19","num_membership",30
"329","featNum19","participation_nr_frequency",60
"330","featNum19","perception_associations_effectiveness",49
"331","featNum19","pest_management_chemical",1
"332","featNum19","sfs_monoculture_perennial_area",24
"333","featNum19","support_provider.bank",14
"334","featNum19","support_provider.cooperatives",44
"335","featNum19","years_farming_land",9
"336","featNum19","years_in_community",2
"337","featNum2","access_info_exchange_researchers",1
"338","featNum2","agroecol_perspective_3",16
"339","featNum2","agroecol_perspective_7",13
"340","featNum2","farm_size",4
"341","featNum2","human_wellbeing_11",20
"342","featNum2","income_amount_onfarm",2
"343","featNum2","income_amount_total",2
"344","featNum2","land_tenure_own_area",1
"345","featNum2","participation_nr_frequency",60
"346","featNum2","support_provider.cooperatives",1
"347","featNum20","access_info_exchange_extension",23
"348","featNum20","access_info_exchange_farmers",12
"349","featNum20","access_info_exchange_researchers",60
"350","featNum20","age",1
"351","featNum20","agroecol_perspective_1",47
"352","featNum20","agroecol_perspective_3",60
"353","featNum20","agroecol_perspective_6",11
"354","featNum20","agroecol_perspective_7",60
"355","featNum20","assets_count",20
"356","featNum20","farm_size",57
"357","featNum20","farmer_agency_1",5
"358","featNum20","farmer_agency_3",1
"359","featNum20","farmer_agency_5",13
"360","featNum20","human_wellbeing_11",60
"361","featNum20","human_wellbeing_5",5
"362","featNum20","human_wellbeing_7",3
"363","featNum20","income_access_nonfarm",1
"364","featNum20","income_amount_nonfarm",3
"365","featNum20","income_amount_onfarm",51
"366","featNum20","income_amount_total",51
"367","featNum20","income_stability",50
"368","featNum20","income_sufficiency",10
"369","featNum20","land_tenure_hold_status",1
"370","featNum20","land_tenure_own_area",53
"371","featNum20","livestock_count_tlu",11
"372","featNum20","numHA_hlabour_seasonal_total",7
"373","featNum20","numHA_nhlabour_seasonal_total",1
"374","featNum20","num_crops_grown",46
"375","featNum20","num_info_exchange_extension",49
"376","featNum20","num_info_exchange_farmers",15
"377","featNum20","num_info_exchange_researchers",59
"378","featNum20","num_info_exchange_sources",49
"379","featNum20","num_membership",24
"380","featNum20","participation_nr_frequency",60
"381","featNum20","perception_associations_effectiveness",51
"382","featNum20","pest_management_chemical",2
"383","featNum20","project_participation",1
"384","featNum20","sfs_monoculture_perennial_area",30
"385","featNum20","support_provider.bank",15
"386","featNum20","support_provider.cooperatives",42
"387","featNum20","training_participation",6
"388","featNum20","years_farming_land",13
"389","featNum20","years_in_community",1
"390","featNum3","access_info_exchange_researchers",1
"391","featNum3","agroecol_perspective_3",36
"392","featNum3","agroecol_perspective_7",20
"393","featNum3","farm_size",9
"394","featNum3","human_wellbeing_11",36
"395","featNum3","income_amount_onfarm",8
"396","featNum3","income_amount_total",3
"397","featNum3","land_tenure_own_area",5
"398","featNum3","num_info_exchange_researchers",1
"399","featNum3","participation_nr_frequency",60
"400","featNum3","support_provider.cooperatives",1
"401","featNum4","access_info_exchange_researchers",10
"402","featNum4","agroecol_perspective_3",44
"403","featNum4","agroecol_perspective_7",39
"404","featNum4","farm_size",8
"405","featNum4","human_wellbeing_11",46
"406","featNum4","income_amount_onfarm",9
"407","featNum4","income_amount_total",10
"408","featNum4","income_stability",1
"409","featNum4","land_tenure_own_area",5
"410","featNum4","numHA_hlabour_seasonal_total",1
"411","featNum4","num_info_exchange_extension",1
"412","featNum4","num_info_exchange_researchers",3
"413","featNum4","participation_nr_frequency",60
"414","featNum4","perception_associations_effectiveness",1
"415","featNum4","support_provider.bank",1
"416","featNum4","support_provider.cooperatives",1
"417","featNum5","access_info_exchange_researchers",12
"418","featNum5","agroecol_perspective_1",3
"419","featNum5","agroecol_perspective_3",54
"420","featNum5","agroecol_perspective_7",47
"421","featNum5","farm_size",13
"422","featNum5","human_wellbeing_11",49
"423","featNum5","income_amount_onfarm",8
"424","featNum5","income_amount_total",22
"425","featNum5","income_stability",3
"426","featNum5","land_tenure_own_area",9
"427","featNum5","num_crops_grown",2
"428","featNum5","num_info_exchange_extension",2
"429","featNum5","num_info_exchange_researchers",5
"430","featNum5","num_info_exchange_sources",4
"431","featNum5","participation_nr_frequency",60
"432","featNum5","perception_associations_effectiveness",3
"433","featNum5","sfs_monoculture_perennial_area",1
"434","featNum5","support_provider.cooperatives",3
"435","featNum6","access_info_exchange_researchers",24
"436","featNum6","agroecol_perspective_1",3
"437","featNum6","agroecol_perspective_3",47
"438","featNum6","agroecol_perspective_7",53
"439","featNum6","assets_count",1
"440","featNum6","farm_size",23
"441","featNum6","human_wellbeing_11",54
"442","featNum6","income_amount_onfarm",13
"443","featNum6","income_amount_total",27
"444","featNum6","income_stability",2
"445","featNum6","land_tenure_own_area",15
"446","featNum6","num_crops_grown",4
"447","featNum6","num_info_exchange_extension",1
"448","featNum6","num_info_exchange_researchers",11
"449","featNum6","num_info_exchange_sources",5
"450","featNum6","participation_nr_frequency",60
"451","featNum6","perception_associations_effectiveness",1
"452","featNum6","sfs_monoculture_perennial_area",1
"453","featNum6","support_provider.cooperatives",15
"454","featNum7","access_info_exchange_researchers",35
"455","featNum7","agroecol_perspective_1",8
"456","featNum7","agroecol_perspective_3",55
"457","featNum7","agroecol_perspective_7",53
"458","featNum7","assets_count",1
"459","featNum7","farm_size",25
"460","featNum7","human_wellbeing_11",53
"461","featNum7","income_amount_onfarm",18
"462","featNum7","income_amount_total",26
"463","featNum7","income_stability",2
"464","featNum7","land_tenure_own_area",12
"465","featNum7","numHA_hlabour_seasonal_total",1
"466","featNum7","num_crops_grown",7
"467","featNum7","num_info_exchange_extension",3
"468","featNum7","num_info_exchange_farmers",1
"469","featNum7","num_info_exchange_researchers",28
"470","featNum7","num_info_exchange_sources",8
"471","featNum7","participation_nr_frequency",60
"472","featNum7","perception_associations_effectiveness",6
"473","featNum7","support_provider.bank",1
"474","featNum7","support_provider.cooperatives",17
"475","featNum8","access_info_exchange_extension",2
"476","featNum8","access_info_exchange_researchers",33
"477","featNum8","agroecol_perspective_1",11
"478","featNum8","agroecol_perspective_3",55
"479","featNum8","agroecol_perspective_6",1
"480","featNum8","agroecol_perspective_7",58
"481","featNum8","assets_count",4
"482","featNum8","farm_size",26
"483","featNum8","human_wellbeing_11",57
"484","featNum8","income_amount_onfarm",27
"485","featNum8","income_amount_total",32
"486","featNum8","income_stability",9
"487","featNum8","income_sufficiency",1
"488","featNum8","land_tenure_own_area",14
"489","featNum8","numHA_hlabour_seasonal_total",1
"490","featNum8","num_crops_grown",12
"491","featNum8","num_info_exchange_extension",10
"492","featNum8","num_info_exchange_farmers",1
"493","featNum8","num_info_exchange_researchers",26
"494","featNum8","num_info_exchange_sources",11
"495","featNum8","participation_nr_frequency",60
"496","featNum8","perception_associations_effectiveness",10
"497","featNum8","sfs_monoculture_perennial_area",2
"498","featNum8","support_provider.bank",2
"499","featNum8","support_provider.cooperatives",15
"500","featNum9","access_info_exchange_extension",3
"501","featNum9","access_info_exchange_researchers",42
"502","featNum9","age",1
"503","featNum9","agroecol_perspective_1",11
"504","featNum9","agroecol_perspective_3",57
"505","featNum9","agroecol_perspective_6",1
"506","featNum9","agroecol_perspective_7",59
"507","featNum9","assets_count",2
"508","featNum9","farm_size",31
"509","featNum9","human_wellbeing_11",58
"510","featNum9","income_amount_onfarm",22
"511","featNum9","income_amount_total",33
"512","featNum9","income_stability",6
"513","featNum9","land_tenure_own_area",20
"514","featNum9","numHA_hlabour_seasonal_total",1
"515","featNum9","num_crops_grown",19
"516","featNum9","num_info_exchange_extension",11
"517","featNum9","num_info_exchange_farmers",2
"518","featNum9","num_info_exchange_researchers",37
"519","featNum9","num_info_exchange_sources",21
"520","featNum9","num_membership",3
"521","featNum9","participation_nr_frequency",60
"522","featNum9","perception_associations_effectiveness",15
"523","featNum9","sfs_monoculture_perennial_area",1
"524","featNum9","support_provider.cooperatives",24
