"","NumFeatures","selected_factors","frequency"
"102","featNum13","access_info_exchange_farmers",10
"103","featNum13","agroecol_perspective_6",4
"104","featNum13","agroecol_perspective_7",57
"105","featNum13","distance_closest_farmland",6
"106","featNum13","distance_main_road",60
"107","featNum13","fair_price_crops",2
"108","featNum13","hlabour",4
"109","featNum13","household_shock_recover_activities.7",10
"110","featNum13","human_wellbeing_7",5
"111","featNum13","income_amount_onfarm",19
"112","featNum13","income_amount_total",25
"113","featNum13","income_spend_on_food_percentage",60
"114","featNum13","income_stability",60
"115","featNum13","income_sufficiency",32
"116","featNum13","influence_nr_frequency",56
"117","featNum13","labour_productivity",13
"118","featNum13","land_tenure_own_area",10
"119","featNum13","numHA_nhlabour_permanent_total",40
"120","featNum13","num_info_exchange_consumers",5
"121","featNum13","num_info_exchange_farmers",18
"122","featNum13","num_pest_management_ecol_practices",50
"123","featNum13","participation_nr_frequency",29
"124","featNum13","perception_associations_effectiveness",39
"125","featNum13","sales_channel_crops.cooperative",14
"126","featNum13","sales_channel_crops.middle_man.aggregator",7
"127","featNum13","sales_channel_crops.retailers",14
"128","featNum13","sfs_monoculture_perennial_area",20
"129","featNum13","support_provider.cooperatives",30
"130","featNum13","support_provider.ind_different_community",4
"131","featNum13","use_percentage_crops_sales",12
"132","featNum13","years_farming_land",60
"133","featNum14","access_info_exchange_consumers",5
"134","featNum14","access_info_exchange_farmers",10
"135","featNum14","agroecol_perspective_6",5
"136","featNum14","agroecol_perspective_7",60
"137","featNum14","distance_closest_farmland",5
"138","featNum14","distance_main_road",60
"139","featNum14","hlabour",5
"140","featNum14","household_shock_recover_activities.7",10
"141","featNum14","human_wellbeing_7",5
"142","featNum14","income_amount_onfarm",30
"143","featNum14","income_amount_total",25
"144","featNum14","income_spend_on_food_percentage",60
"145","featNum14","income_stability",60
"146","featNum14","income_sufficiency",40
"147","featNum14","influence_nr_frequency",55
"148","featNum14","labour_productivity",20
"149","featNum14","land_tenure_own_area",10
"150","featNum14","numHA_nhlabour_permanent_total",40
"151","featNum14","num_info_exchange_consumers",5
"152","featNum14","num_info_exchange_farmers",30
"153","featNum14","num_pest_management_ecol_practices",50
"154","featNum14","participation_nr_frequency",40
"155","featNum14","perception_associations_effectiveness",40
"156","featNum14","sales_channel_crops.cooperative",15
"157","featNum14","sales_channel_crops.middle_man.aggregator",5
"158","featNum14","sales_channel_crops.retailers",15
"159","featNum14","sfs_monoculture_perennial_area",25
"160","featNum14","support_provider.cooperatives",30
"161","featNum14","support_provider.ind_different_community",5
"162","featNum14","use_percentage_crops_sales",15
"163","featNum14","years_farming_land",60
"164","featNum15","access_info_exchange_consumers",5
"165","featNum15","access_info_exchange_farmers",10
"166","featNum15","agroecol_perspective_6",5
"167","featNum15","agroecol_perspective_7",60
"168","featNum15","cropland_area",5
"169","featNum15","distance_closest_farmland",5
"170","featNum15","distance_main_road",60
"171","featNum15","fair_price_crops",5
"172","featNum15","farm_size",5
"173","featNum15","hlabour",5
"174","featNum15","household_shock_recover_activities.7",10
"175","featNum15","human_wellbeing_7",10
"176","featNum15","income_amount_onfarm",35
"177","featNum15","income_amount_total",30
"178","featNum15","income_spend_on_food_percentage",60
"179","featNum15","income_stability",60
"180","featNum15","income_sufficiency",45
"181","featNum15","influence_nr_frequency",55
"182","featNum15","labour_productivity",20
"183","featNum15","land_tenure_own_area",10
"184","featNum15","numHA_nhlabour_permanent_total",40
"185","featNum15","num_info_exchange_consumers",5
"186","featNum15","num_info_exchange_extension",5
"187","featNum15","num_info_exchange_farmers",35
"188","featNum15","num_pest_management_ecol_practices",50
"189","featNum15","participation_nr_frequency",40
"190","featNum15","perception_associations_effectiveness",45
"191","featNum15","sales_channel_crops.cooperative",15
"192","featNum15","sales_channel_crops.middle_man.aggregator",5
"193","featNum15","sales_channel_crops.retailers",15
"194","featNum15","seeds_certified_local",5
"195","featNum15","sfs_monoculture_perennial_area",25
"196","featNum15","support_provider.cooperatives",30
"197","featNum15","support_provider.ind_different_community",10
"198","featNum15","use_percentage_crops_sales",15
"199","featNum15","years_farming_land",60
"200","featNum16","access_info_exchange_consumers",5
"201","featNum16","access_info_exchange_farmers",10
"202","featNum16","accessibility_phone_reception",5
"203","featNum16","agroecol_perspective_6",5
"204","featNum16","agroecol_perspective_7",60
"205","featNum16","cropland_area",10
"206","featNum16","distance_closest_farmland",5
"207","featNum16","distance_main_road",60
"208","featNum16","fair_price_crops",10
"209","featNum16","farm_size",5
"210","featNum16","hlabour",10
"211","featNum16","household_shock_recover_activities.7",15
"212","featNum16","human_wellbeing_7",10
"213","featNum16","income_amount_onfarm",40
"214","featNum16","income_amount_total",30
"215","featNum16","income_spend_on_food_percentage",60
"216","featNum16","income_stability",60
"217","featNum16","income_sufficiency",45
"218","featNum16","influence_nr_frequency",55
"219","featNum16","labour_productivity",25
"220","featNum16","land_tenure_own_area",15
"221","featNum16","nr_management_opinion",5
"222","featNum16","numHA_nhlabour_permanent_total",40
"223","featNum16","num_info_exchange_consumers",5
"224","featNum16","num_info_exchange_extension",5
"225","featNum16","num_info_exchange_farmers",40
"226","featNum16","num_pest_management_ecol_practices",55
"227","featNum16","participation_nr_frequency",45
"228","featNum16","perception_associations_effectiveness",45
"229","featNum16","sales_channel_crops.cooperative",15
"230","featNum16","sales_channel_crops.middle_man.aggregator",5
"231","featNum16","sales_channel_crops.retailers",15
"232","featNum16","seeds_certified_local",5
"233","featNum16","sfs_monoculture_perennial_area",25
"234","featNum16","support_provider.cooperatives",30
"235","featNum16","support_provider.ind_different_community",10
"236","featNum16","use_percentage_crops_sales",15
"237","featNum16","years_farming_land",60
"238","featNum17","access_info_exchange_consumers",5
"239","featNum17","access_info_exchange_extension",5
"240","featNum17","access_info_exchange_farmers",10
"241","featNum17","accessibility_phone_reception",5
"242","featNum17","agroecol_perspective_6",5
"243","featNum17","agroecol_perspective_7",60
"244","featNum17","cropland_area",10
"245","featNum17","distance_closest_farmland",10
"246","featNum17","distance_main_road",60
"247","featNum17","fair_price_crops",10
"248","featNum17","farm_size",5
"249","featNum17","hlabour",15
"250","featNum17","household_shock_recover_activities.7",15
"251","featNum17","human_wellbeing_7",10
"252","featNum17","income_amount_onfarm",45
"253","featNum17","income_amount_total",30
"254","featNum17","income_spend_on_food_percentage",60
"255","featNum17","income_stability",60
"256","featNum17","income_sufficiency",45
"257","featNum17","influence_nr_frequency",55
"258","featNum17","labour_productivity",25
"259","featNum17","land_tenure_own_area",15
"260","featNum17","nr_management_opinion",5
"261","featNum17","numHA_nhlabour_permanent_total",40
"262","featNum17","num_info_exchange_consumers",10
"263","featNum17","num_info_exchange_extension",20
"264","featNum17","num_info_exchange_farmers",45
"265","featNum17","num_info_exchange_traders",5
"266","featNum17","num_pest_management_ecol_practices",55
"267","featNum17","participation_nr_frequency",50
"268","featNum17","perception_associations_effectiveness",45
"269","featNum17","sales_channel_crops.cooperative",20
"270","featNum17","sales_channel_crops.middle_man.aggregator",5
"271","featNum17","sales_channel_crops.retailers",15
"272","featNum17","seeds_certified_local",5
"273","featNum17","sfs_monoculture_perennial_area",25
"274","featNum17","support_provider.cooperatives",30
"275","featNum17","support_provider.ind_different_community",10
"276","featNum17","use_percentage_crops_sales",15
"277","featNum17","years_farming_land",60
"278","featNum18","access_info_exchange_consumers",5
"279","featNum18","access_info_exchange_extension",5
"280","featNum18","access_info_exchange_farmers",10
"281","featNum18","accessibility_phone_reception",5
"282","featNum18","agroecol_perspective_6",5
"283","featNum18","agroecol_perspective_7",60
"284","featNum18","cropland_area",10
"285","featNum18","distance_closest_farmland",10
"286","featNum18","distance_main_road",60
"287","featNum18","fair_price_crops",10
"288","featNum18","farm_size",5
"289","featNum18","hlabour",15
"290","featNum18","household_shock_recover_activities.7",15
"291","featNum18","human_wellbeing_7",15
"292","featNum18","income_amount_onfarm",50
"293","featNum18","income_amount_total",35
"294","featNum18","income_spend_on_food_percentage",60
"295","featNum18","income_stability",60
"296","featNum18","income_sufficiency",55
"297","featNum18","influence_nr_frequency",55
"298","featNum18","labour_productivity",25
"299","featNum18","land_tenure_own_area",15
"300","featNum18","nr_management_opinion",5
"301","featNum18","numHA_hlabour_seasonal_total",5
"302","featNum18","numHA_nhlabour_permanent_total",40
"303","featNum18","num_info_exchange_consumers",10
"304","featNum18","num_info_exchange_extension",25
"305","featNum18","num_info_exchange_farmers",50
"306","featNum18","num_info_exchange_traders",5
"307","featNum18","num_pest_management_ecol_practices",55
"308","featNum18","participation_nr_frequency",50
"309","featNum18","perception_associations_effectiveness",45
"310","featNum18","sales_channel_crops.cooperative",20
"311","featNum18","sales_channel_crops.middle_man.aggregator",5
"312","featNum18","sales_channel_crops.retailers",20
"313","featNum18","seeds_certified_local",5
"314","featNum18","sfs_monoculture_perennial_area",30
"315","featNum18","support_provider.bank",5
"316","featNum18","support_provider.cooperatives",30
"317","featNum18","support_provider.ind_different_community",10
"318","featNum18","support_provider.shops",5
"319","featNum18","use_percentage_crops_sales",15
"320","featNum18","years_farming_land",60
"321","featNum19","access_info_exchange_consumers",5
"322","featNum19","access_info_exchange_extension",5
"323","featNum19","access_info_exchange_farmers",10
"324","featNum19","accessibility_phone_reception",5
"325","featNum19","agroecol_perspective_6",5
"326","featNum19","agroecol_perspective_7",60
"327","featNum19","credit_access",5
"328","featNum19","cropland_area",15
"329","featNum19","distance_closest_farmland",10
"330","featNum19","distance_main_road",60
"331","featNum19","fair_price_crops",10
"332","featNum19","farm_size",10
"333","featNum19","hlabour",15
"334","featNum19","household_shock_recover_activities.7",15
"335","featNum19","human_wellbeing_7",20
"336","featNum19","income_amount_onfarm",55
"337","featNum19","income_amount_total",35
"338","featNum19","income_spend_on_food_percentage",60
"339","featNum19","income_stability",60
"340","featNum19","income_sufficiency",55
"341","featNum19","influence_nr_frequency",55
"342","featNum19","labour_productivity",35
"343","featNum19","land_tenure_own_area",15
"344","featNum19","nr_management_opinion",5
"345","featNum19","numHA_hlabour_seasonal_total",5
"346","featNum19","numHA_nhlabour_permanent_total",40
"347","featNum19","num_info_exchange_consumers",20
"348","featNum19","num_info_exchange_extension",25
"349","featNum19","num_info_exchange_farmers",50
"350","featNum19","num_info_exchange_traders",5
"351","featNum19","num_pest_management_ecol_practices",55
"352","featNum19","participation_nr_frequency",50
"353","featNum19","perception_associations_effectiveness",45
"354","featNum19","sales_channel_crops.cooperative",20
"355","featNum19","sales_channel_crops.middle_man.aggregator",5
"356","featNum19","sales_channel_crops.retailers",25
"357","featNum19","seeds_certified_local",5
"358","featNum19","sfs_monoculture_perennial_area",35
"359","featNum19","support_provider.bank",5
"360","featNum19","support_provider.cooperatives",30
"361","featNum19","support_provider.ind_different_community",10
"362","featNum19","support_provider.shops",5
"363","featNum19","use_percentage_crops_sales",15
"364","featNum19","years_farming_land",60
"365","featNum19","years_in_community",5
"366","featNum20","access_info_exchange_consumers",5
"367","featNum20","access_info_exchange_extension",5
"368","featNum20","access_info_exchange_farmers",10
"369","featNum20","accessibility_phone_reception",5
"370","featNum20","agroecol_perspective_6",5
"371","featNum20","agroecol_perspective_7",60
"372","featNum20","credit_access",5
"373","featNum20","cropland_area",15
"374","featNum20","distance_closest_farmland",10
"375","featNum20","distance_main_road",60
"376","featNum20","fair_price_crops",10
"377","featNum20","farm_size",10
"378","featNum20","hlabour",15
"379","featNum20","household_shock_recover_activities.7",20
"380","featNum20","human_wellbeing_7",20
"381","featNum20","income_amount_onfarm",60
"382","featNum20","income_amount_total",40
"383","featNum20","income_spend_on_food_percentage",60
"384","featNum20","income_stability",60
"385","featNum20","income_sufficiency",55
"386","featNum20","influence_nr_frequency",55
"387","featNum20","labour_productivity",40
"388","featNum20","land_tenure_own_area",15
"389","featNum20","nr_management_opinion",5
"390","featNum20","numHA_hlabour_seasonal_total",5
"391","featNum20","numHA_nhlabour_permanent_total",40
"392","featNum20","num_info_exchange_consumers",20
"393","featNum20","num_info_exchange_extension",25
"394","featNum20","num_info_exchange_farmers",50
"395","featNum20","num_info_exchange_traders",5
"396","featNum20","num_pest_management_ecol_practices",55
"397","featNum20","participation_nr_frequency",50
"398","featNum20","perception_associations_effectiveness",45
"399","featNum20","sales_channel_crops.cooperative",25
"400","featNum20","sales_channel_crops.middle_man.aggregator",10
"401","featNum20","sales_channel_crops.retailers",30
"402","featNum20","seeds_certified_local",10
"403","featNum20","sfs_monoculture_perennial_area",55
"404","featNum20","support_provider.bank",5
"405","featNum20","support_provider.cooperatives",30
"406","featNum20","support_provider.ind_different_community",10
"407","featNum20","support_provider.shops",5
"408","featNum20","use_percentage_crops_sales",15
"409","featNum20","years_farming_land",60
"410","featNum20","years_in_community",5
"411","featNum21","access_info_exchange_consumers",10
"412","featNum21","access_info_exchange_extension",5
"413","featNum21","access_info_exchange_farmers",10
"414","featNum21","accessibility_phone_reception",5
"415","featNum21","agroecol_perspective_6",5
"416","featNum21","agroecol_perspective_7",60
"417","featNum21","assets_count",5
"418","featNum21","credit_access",5
"419","featNum21","cropland_area",15
"420","featNum21","distance_closest_farmland",15
"421","featNum21","distance_main_road",60
"422","featNum21","fair_price_crops",15
"423","featNum21","farm_size",10
"424","featNum21","hlabour",15
"425","featNum21","household_shock_recover_activities.7",20
"426","featNum21","human_wellbeing_7",20
"427","featNum21","income_amount_onfarm",60
"428","featNum21","income_amount_total",40
"429","featNum21","income_spend_on_food_percentage",60
"430","featNum21","income_stability",60
"431","featNum21","income_sufficiency",55
"432","featNum21","influence_nr_frequency",55
"433","featNum21","labour_productivity",40
"434","featNum21","land_tenure_own_area",15
"435","featNum21","nr_management_opinion",5
"436","featNum21","numHA_hlabour_seasonal_total",5
"437","featNum21","numHA_nhlabour_permanent_total",40
"438","featNum21","num_info_exchange_consumers",20
"439","featNum21","num_info_exchange_extension",30
"440","featNum21","num_info_exchange_farmers",50
"441","featNum21","num_info_exchange_traders",5
"442","featNum21","num_pest_management_ecol_practices",60
"443","featNum21","participation_nr_frequency",50
"444","featNum21","perception_associations_effectiveness",45
"445","featNum21","sales_channel_crops.cooperative",30
"446","featNum21","sales_channel_crops.direct_to_consumer",5
"447","featNum21","sales_channel_crops.middle_man.aggregator",10
"448","featNum21","sales_channel_crops.retailers",35
"449","featNum21","seeds_certified_local",10
"450","featNum21","sfs_monoculture_perennial_area",55
"451","featNum21","support_provider.bank",5
"452","featNum21","support_provider.cooperatives",30
"453","featNum21","support_provider.ind_different_community",10
"454","featNum21","support_provider.shops",5
"455","featNum21","training_participation",5
"456","featNum21","use_percentage_crops_sales",20
"457","featNum21","years_farming_land",60
"458","featNum21","years_in_community",5
"459","featNum21","yield_gap_median",5
"460","featNum22","access_info_exchange_consumers",15
"461","featNum22","access_info_exchange_extension",5
"462","featNum22","access_info_exchange_farmers",10
"463","featNum22","accessibility_phone_reception",5
"464","featNum22","agroecol_perspective_6",5
"465","featNum22","agroecol_perspective_7",60
"466","featNum22","assets_count",5
"467","featNum22","credit_access",5
"468","featNum22","cropland_area",15
"469","featNum22","distance_closest_farmland",15
"470","featNum22","distance_main_road",60
"471","featNum22","fair_price_crops",25
"472","featNum22","farm_size",10
"473","featNum22","hlabour",15
"474","featNum22","household_shock_recover_activities.7",25
"475","featNum22","human_wellbeing_7",25
"476","featNum22","income_amount_onfarm",60
"477","featNum22","income_amount_total",40
"478","featNum22","income_spend_on_food_percentage",60
"479","featNum22","income_stability",60
"480","featNum22","income_sufficiency",55
"481","featNum22","influence_nr_frequency",55
"482","featNum22","labour_productivity",40
"483","featNum22","land_tenure_own_area",15
"484","featNum22","nr_management_opinion",5
"485","featNum22","numHA_hlabour_seasonal_total",5
"486","featNum22","numHA_nhlabour_permanent_total",40
"487","featNum22","num_info_exchange_consumers",30
"488","featNum22","num_info_exchange_extension",35
"489","featNum22","num_info_exchange_farmers",50
"490","featNum22","num_info_exchange_traders",5
"491","featNum22","num_pest_management_ecol_practices",60
"492","featNum22","participation_nr_frequency",50
"493","featNum22","perception_associations_effectiveness",50
"494","featNum22","sales_channel_crops.cooperative",30
"495","featNum22","sales_channel_crops.direct_to_consumer",5
"496","featNum22","sales_channel_crops.middle_man.aggregator",15
"497","featNum22","sales_channel_crops.retailers",40
"498","featNum22","seeds_certified_local",15
"499","featNum22","sfs_monoculture_perennial_area",55
"500","featNum22","support_provider.bank",5
"501","featNum22","support_provider.cooperatives",30
"502","featNum22","support_provider.ind_different_community",10
"503","featNum22","support_provider.shops",5
"504","featNum22","training_participation",5
"505","featNum22","use_percentage_crops_sales",20
"506","featNum22","years_farming_land",60
"507","featNum22","years_in_community",5
"508","featNum22","yield_gap_median",5
"509","featNum23","access_info_exchange_consumers",20
"510","featNum23","access_info_exchange_extension",5
"511","featNum23","access_info_exchange_farmers",10
"512","featNum23","accessibility_phone_reception",5
"513","featNum23","agroecol_perspective_6",5
"514","featNum23","agroecol_perspective_7",60
"515","featNum23","assets_count",5
"516","featNum23","credit_access",5
"517","featNum23","cropland_area",15
"518","featNum23","distance_closest_farmland",15
"519","featNum23","distance_main_road",60
"520","featNum23","fair_price_crops",30
"521","featNum23","farm_size",10
"522","featNum23","hlabour",15
"523","featNum23","household_shock_recover_activities.7",25
"524","featNum23","human_wellbeing_7",25
"525","featNum23","income_amount_onfarm",60
"526","featNum23","income_amount_total",40
"527","featNum23","income_spend_on_food_percentage",60
"528","featNum23","income_stability",60
"529","featNum23","income_sufficiency",55
"530","featNum23","influence_nr_frequency",55
"531","featNum23","labour_productivity",40
"532","featNum23","land_tenure_own_area",30
"533","featNum23","nr_management_opinion",5
"534","featNum23","numHA_hlabour_seasonal_total",5
"535","featNum23","numHA_nhlabour_permanent_total",40
"536","featNum23","num_info_exchange_consumers",35
"537","featNum23","num_info_exchange_extension",35
"538","featNum23","num_info_exchange_farmers",50
"539","featNum23","num_info_exchange_traders",10
"540","featNum23","num_pest_management_ecol_practices",60
"541","featNum23","participation_nr_frequency",50
"542","featNum23","perception_associations_effectiveness",50
"543","featNum23","project_participation",5
"544","featNum23","sales_channel_crops.cooperative",40
"545","featNum23","sales_channel_crops.direct_to_consumer",5
"546","featNum23","sales_channel_crops.middle_man.aggregator",15
"547","featNum23","sales_channel_crops.retailers",45
"548","featNum23","seeds_certified_local",15
"549","featNum23","sfs_monoculture_perennial_area",55
"550","featNum23","support_provider.bank",5
"551","featNum23","support_provider.cooperatives",30
"552","featNum23","support_provider.ind_different_community",10
"553","featNum23","support_provider.shops",5
"554","featNum23","training_participation",10
"555","featNum23","use_percentage_crops_sales",20
"556","featNum23","years_farming_land",60
"557","featNum23","years_in_community",5
"558","featNum23","yield_gap_median",5
"559","featNum24","access_info_exchange_consumers",25
"560","featNum24","access_info_exchange_extension",5
"561","featNum24","access_info_exchange_farmers",15
"562","featNum24","accessibility_phone_reception",5
"563","featNum24","agroecol_perspective_6",5
"564","featNum24","agroecol_perspective_7",60
"565","featNum24","assets_count",5
"566","featNum24","credit_access",5
"567","featNum24","cropland_area",15
"568","featNum24","distance_closest_farmland",15
"569","featNum24","distance_main_road",60
"570","featNum24","fair_price_crops",35
"571","featNum24","farm_size",10
"572","featNum24","farmer_agency_1",5
"573","featNum24","hlabour",15
"574","featNum24","household_shock_recover_activities.7",25
"575","featNum24","human_wellbeing_7",25
"576","featNum24","income_amount_onfarm",60
"577","featNum24","income_amount_total",40
"578","featNum24","income_spend_on_food_percentage",60
"579","featNum24","income_stability",60
"580","featNum24","income_sufficiency",55
"581","featNum24","influence_nr_frequency",55
"582","featNum24","labour_productivity",40
"583","featNum24","land_tenure_own_area",30
"584","featNum24","membership",5
"585","featNum24","nr_management_opinion",5
"586","featNum24","numHA_hlabour_seasonal_total",10
"587","featNum24","numHA_nhlabour_permanent_total",40
"588","featNum24","num_info_exchange_consumers",35
"589","featNum24","num_info_exchange_extension",35
"590","featNum24","num_info_exchange_farmers",50
"591","featNum24","num_info_exchange_traders",10
"592","featNum24","num_pest_management_ecol_practices",60
"593","featNum24","participation_nr_frequency",55
"594","featNum24","perception_associations_effectiveness",50
"595","featNum24","project_participation",5
"596","featNum24","sales_channel_crops.cooperative",40
"597","featNum24","sales_channel_crops.direct_to_consumer",5
"598","featNum24","sales_channel_crops.middle_man.aggregator",20
"599","featNum24","sales_channel_crops.retailers",50
"600","featNum24","seeds_certified_local",15
"601","featNum24","sfs_monoculture_perennial_area",55
"602","featNum24","soil_fertility_management_chemical",5
"603","featNum24","support_provider.bank",5
"604","featNum24","support_provider.cooperatives",30
"605","featNum24","support_provider.ind_different_community",10
"606","featNum24","support_provider.shops",10
"607","featNum24","training_participation",10
"608","featNum24","use_percentage_crops_sales",25
"609","featNum24","years_farming_land",60
"610","featNum24","years_in_community",5
"611","featNum24","yield_gap_median",5
"612","featNum25","access_info_exchange_consumers",30
"613","featNum25","access_info_exchange_extension",10
"614","featNum25","access_info_exchange_farmers",15
"615","featNum25","accessibility_phone_reception",5
"616","featNum25","agroecol_perspective_6",10
"617","featNum25","agroecol_perspective_7",60
"618","featNum25","assets_count",5
"619","featNum25","credit_access",5
"620","featNum25","cropland_area",20
"621","featNum25","distance_closest_farmland",15
"622","featNum25","distance_main_road",60
"623","featNum25","fair_price_crops",35
"624","featNum25","farm_size",15
"625","featNum25","farmer_agency_1",5
"626","featNum25","hlabour",15
"627","featNum25","household_shock_recover_activities.2",5
"628","featNum25","household_shock_recover_activities.7",25
"629","featNum25","human_wellbeing_7",25
"630","featNum25","income_amount_onfarm",60
"631","featNum25","income_amount_total",40
"632","featNum25","income_spend_on_food_percentage",60
"633","featNum25","income_stability",60
"634","featNum25","income_sufficiency",55
"635","featNum25","influence_nr_frequency",60
"636","featNum25","labour_productivity",40
"637","featNum25","land_tenure_own_area",35
"638","featNum25","membership",5
"639","featNum25","nr_management_opinion",5
"640","featNum25","numHA_hlabour_seasonal_total",15
"641","featNum25","numHA_nhlabour_permanent_total",40
"642","featNum25","num_info_exchange_consumers",35
"643","featNum25","num_info_exchange_extension",40
"644","featNum25","num_info_exchange_farmers",50
"645","featNum25","num_info_exchange_traders",10
"646","featNum25","num_pest_management_ecol_practices",60
"647","featNum25","participation_nr_frequency",55
"648","featNum25","perception_associations_effectiveness",50
"649","featNum25","project_participation",5
"650","featNum25","sales_channel_crops.cooperative",40
"651","featNum25","sales_channel_crops.direct_to_consumer",10
"652","featNum25","sales_channel_crops.middle_man.aggregator",20
"653","featNum25","sales_channel_crops.retailers",50
"654","featNum25","seeds_certified_local",15
"655","featNum25","sfs_monoculture_perennial_area",55
"656","featNum25","soil_fertility_management_chemical",5
"657","featNum25","support_provider.bank",5
"658","featNum25","support_provider.cooperatives",30
"659","featNum25","support_provider.ind_different_community",10
"660","featNum25","support_provider.shops",10
"661","featNum25","training_participation",10
"662","featNum25","use_percentage_crops_sales",25
"663","featNum25","years_farming_land",60
"664","featNum25","years_in_community",10
"665","featNum25","yield_gap_median",5
"666","featNum26","access_info_exchange_consumers",35
"667","featNum26","access_info_exchange_extension",10
"668","featNum26","access_info_exchange_farmers",20
"669","featNum26","accessibility_phone_reception",5
"670","featNum26","agroecol_perspective_6",15
"671","featNum26","agroecol_perspective_7",60
"672","featNum26","assets_count",5
"673","featNum26","credit_access",5
"674","featNum26","cropland_area",20
"675","featNum26","distance_closest_farmland",15
"676","featNum26","distance_main_road",60
"677","featNum26","fair_price_crops",40
"678","featNum26","farm_size",20
"679","featNum26","farmer_agency_1",5
"680","featNum26","hlabour",15
"681","featNum26","household_shock_recover_activities.2",5
"682","featNum26","household_shock_recover_activities.7",25
"683","featNum26","human_wellbeing_7",35
"684","featNum26","income_amount_onfarm",60
"685","featNum26","income_amount_total",40
"686","featNum26","income_spend_on_food_percentage",60
