"","NumFeatures","selected_factors","frequency"
"420","featNum9","human_wellbeing_3",8
"421","featNum9","influence_nr_frequency",38
"422","featNum9","membership",44
"423","featNum9","num_adults_total",10
"424","featNum9","num_children",10
"425","featNum9","num_info_exchange_extension",60
"426","featNum9","num_info_exchange_farmers",2
"427","featNum9","num_info_exchange_ngo",6
"428","featNum9","num_info_exchange_researchers",2
"429","featNum9","num_info_exchange_sources",44
"430","featNum9","num_membership",52
"431","featNum9","participation_nr_frequency",30
"432","featNum9","project_participation",52
