"","NumFeatures","selected_factors","frequency"
"213","featNum15","land_tenure_own_area",4
"214","featNum15","nr_management_opinion",2
"215","featNum15","numHA_hlabour_seasonal_total",7
"216","featNum15","numHA_nhlabour_permanent_total",37
"217","featNum15","num_crops_grown",1
"218","featNum15","num_info_exchange_consumers",9
"219","featNum15","num_info_exchange_extension",7
"220","featNum15","num_info_exchange_farmers",25
"221","featNum15","num_pest_management_ecol_practices",51
"222","featNum15","participation_nr_frequency",38
"223","featNum15","perception_associations_effectiveness",48
"224","featNum15","sales_channel_crops.cooperative",12
"225","featNum15","sales_channel_crops.direct_to_consumer",3
"226","featNum15","sales_channel_crops.middle_man.aggregator",1
"227","featNum15","sales_channel_crops.retailers",19
"228","featNum15","seeds_certified_local",4
"229","featNum15","sfs_monoculture_perennial_area",38
"230","featNum15","soil_fertility_management_chemical",3
"231","featNum15","support_provider.cooperatives",21
"232","featNum15","support_provider.ind_different_community",6
"233","featNum15","support_provider.shops",3
"234","featNum15","use_percentage_crops_sales",8
"235","featNum15","years_farming_land",57
"236","featNum15","years_in_community",4
"237","featNum16","access_info_exchange_consumers",6
"238","featNum16","access_info_exchange_extension",2
"239","featNum16","access_info_exchange_farmers",6
"240","featNum16","accessibility_phone_reception",1
"241","featNum16","agroecol_perspective_6",8
"242","featNum16","agroecol_perspective_7",58
"243","featNum16","cropland_area",9
"244","featNum16","distance_closest_farmland",5
"245","featNum16","distance_main_road",60
"246","featNum16","fair_price_crops",11
"247","featNum16","farmer_agency_1",5
"248","featNum16","hlabour",3
"249","featNum16","household_shock_recover_activities.7",6
"250","featNum16","human_wellbeing_7",20
"251","featNum16","income_amount_onfarm",41
"252","featNum16","income_amount_total",42
"253","featNum16","income_spend_on_food_percentage",60
"254","featNum16","income_stability",60
"255","featNum16","income_sufficiency",57
"256","featNum16","influence_nr_frequency",58
"257","featNum16","land_tenure_own_area",6
"258","featNum16","nr_management_opinion",5
"259","featNum16","numHA_hlabour_seasonal_total",8
"260","featNum16","numHA_nhlabour_permanent_total",39
"261","featNum16","num_crops_grown",1
"262","featNum16","num_info_exchange_consumers",9
"263","featNum16","num_info_exchange_extension",7
"264","featNum16","num_info_exchange_farmers",26
"265","featNum16","num_pest_management_ecol_practices",51
"266","featNum16","participation_nr_frequency",40
"267","featNum16","perception_associations_effectiveness",47
"268","featNum16","project_participation",2
"269","featNum16","sales_channel_crops.cooperative",14
"270","featNum16","sales_channel_crops.direct_to_consumer",4
"271","featNum16","sales_channel_crops.middle_man.aggregator",3
"272","featNum16","sales_channel_crops.retailers",19
"273","featNum16","seeds_certified_local",5
"274","featNum16","sfs_monoculture_perennial_area",43
"275","featNum16","soil_fertility_management_chemical",3
"276","featNum16","support_provider.cooperatives",25
"277","featNum16","support_provider.ind_different_community",6
"278","featNum16","support_provider.shops",4
"279","featNum16","training_participation",2
"280","featNum16","use_percentage_crops_sales",8
"281","featNum16","years_farming_land",59
"282","featNum16","years_in_community",6
"283","featNum17","access_info_exchange_consumers",6
"284","featNum17","access_info_exchange_extension",4
"285","featNum17","access_info_exchange_farmers",8
"286","featNum17","accessibility_phone_reception",2
"287","featNum17","agroecol_perspective_6",8
"288","featNum17","agroecol_perspective_7",59
"289","featNum17","cropland_area",8
"290","featNum17","distance_closest_farmland",5
"291","featNum17","distance_crop_market",1
"292","featNum17","distance_main_road",60
"293","featNum17","fair_price_crops",11
"294","featNum17","farmer_agency_1",6
"295","featNum17","hlabour",3
"296","featNum17","household_shock_recover_activities.7",7
"297","featNum17","human_wellbeing_7",27
"298","featNum17","income_amount_onfarm",44
"299","featNum17","income_amount_total",48
"300","featNum17","income_spend_on_food_percentage",60
"301","featNum17","income_stability",60
"302","featNum17","income_sufficiency",57
"303","featNum17","influence_nr_frequency",58
"304","featNum17","land_tenure_own_area",8
"305","featNum17","nr_management_opinion",4
"306","featNum17","numHA_hlabour_seasonal_total",13
"307","featNum17","numHA_nhlabour_permanent_total",39
"308","featNum17","num_crops_grown",1
"309","featNum17","num_info_exchange_consumers",12
"310","featNum17","num_info_exchange_extension",8
"311","featNum17","num_info_exchange_farmers",31
"312","featNum17","num_pest_management_ecol_practices",52
"313","featNum17","participation_nr_frequency",41
"314","featNum17","perception_associations_effectiveness",47
"315","featNum17","project_participation",2
"316","featNum17","sales_channel_crops.cooperative",17
"317","featNum17","sales_channel_crops.direct_to_consumer",4
"318","featNum17","sales_channel_crops.middle_man.aggregator",2
"319","featNum17","sales_channel_crops.retailers",23
"320","featNum17","seeds_certified_local",5
"321","featNum17","sfs_monoculture_perennial_area",47
"322","featNum17","soil_fertility_management_chemical",3
"323","featNum17","support_provider.cooperatives",30
"324","featNum17","support_provider.ind_different_community",6
"325","featNum17","support_provider.shops",6
"326","featNum17","training_participation",2
"327","featNum17","use_percentage_crops_sales",9
"328","featNum17","years_farming_land",59
"329","featNum17","years_in_community",7
"330","featNum18","access_info_exchange_consumers",6
"331","featNum18","access_info_exchange_extension",6
"332","featNum18","access_info_exchange_farmers",8
"333","featNum18","accessibility_phone_reception",1
"334","featNum18","agroecol_perspective_6",9
"335","featNum18","agroecol_perspective_7",60
"336","featNum18","assets_count",1
"337","featNum18","cropland_area",12
"338","featNum18","distance_closest_farmland",6
"339","featNum18","distance_crop_market",1
"340","featNum18","distance_main_road",60
"341","featNum18","fair_price_crops",14
"342","featNum18","farm_size",1
"343","featNum18","farmer_agency_1",7
"344","featNum18","hlabour",5
"345","featNum18","household_shock_recover_activities.7",9
"346","featNum18","human_wellbeing_7",30
"347","featNum18","income_amount_onfarm",43
"348","featNum18","income_amount_total",49
"349","featNum18","income_spend_on_food_percentage",60
"350","featNum18","income_stability",60
"351","featNum18","income_sufficiency",59
"352","featNum18","influence_nr_frequency",58
"353","featNum18","land_tenure_own_area",8
"354","featNum18","membership",1
"355","featNum18","nr_management_opinion",5
"356","featNum18","numHA_hlabour_seasonal_total",16
"357","featNum18","numHA_nhlabour_permanent_total",39
"358","featNum18","num_crops_grown",2
"359","featNum18","num_info_exchange_consumers",13
"360","featNum18","num_info_exchange_extension",10
"361","featNum18","num_info_exchange_farmers",30
"362","featNum18","num_pest_management_ecol_practices",53
"363","featNum18","participation_nr_frequency",41
"364","featNum18","perception_associations_effectiveness",48
"365","featNum18","project_participation",3
"366","featNum18","sales_channel_crops.cooperative",21
"367","featNum18","sales_channel_crops.direct_to_consumer",5
"368","featNum18","sales_channel_crops.middle_man.aggregator",4
"369","featNum18","sales_channel_crops.retailers",25
"370","featNum18","seeds_certified_local",7
"371","featNum18","sfs_monoculture_perennial_area",50
"372","featNum18","soil_fertility_management_chemical",4
"373","featNum18","support_provider.cooperatives",32
"374","featNum18","support_provider.ind_different_community",7
"375","featNum18","support_provider.shops",6
"376","featNum18","training_participation",2
"377","featNum18","use_percentage_crops_sales",14
"378","featNum18","years_farming_land",59
"379","featNum18","years_in_community",10
"380","featNum19","access_info_exchange_consumers",7
"381","featNum19","access_info_exchange_extension",6
"382","featNum19","access_info_exchange_farmers",11
"383","featNum19","access_info_exchange_researchers",1
"384","featNum19","accessibility_phone_reception",1
"385","featNum19","agroecol_perspective_6",8
"386","featNum19","agroecol_perspective_7",60
"387","featNum19","assets_count",1
"388","featNum19","cropland_area",15
"389","featNum19","distance_closest_farmland",6
"390","featNum19","distance_crop_market",1
"391","featNum19","distance_main_road",60
"392","featNum19","fair_price_crops",17
"393","featNum19","farm_size",5
"394","featNum19","farmer_agency_1",10
"395","featNum19","hlabour",7
"396","featNum19","household_shock_recover_activities.7",9
"397","featNum19","human_wellbeing_7",34
"398","featNum19","income_amount_onfarm",49
"399","featNum19","income_amount_total",51
"400","featNum19","income_spend_on_food_percentage",60
"401","featNum19","income_stability",60
"402","featNum19","income_sufficiency",59
"403","featNum19","influence_nr_frequency",58
"404","featNum19","land_tenure_own_area",9
"405","featNum19","membership",1
"406","featNum19","nr_management_opinion",6
"407","featNum19","numHA_hlabour_seasonal_total",15
"408","featNum19","numHA_nhlabour_permanent_total",39
"409","featNum19","num_crops_grown",2
"410","featNum19","num_info_exchange_consumers",15
"411","featNum19","num_info_exchange_extension",10
"412","featNum19","num_info_exchange_farmers",32
"413","featNum19","num_pest_management_ecol_practices",53
"414","featNum19","participation_nr_frequency",45
"415","featNum19","perception_associations_effectiveness",48
"416","featNum19","project_participation",2
"417","featNum19","sales_channel_crops.cooperative",23
"418","featNum19","sales_channel_crops.direct_to_consumer",7
"419","featNum19","sales_channel_crops.middle_man.aggregator",6
"420","featNum19","sales_channel_crops.retailers",28
"421","featNum19","seeds_certified_local",8
"422","featNum19","sfs_monoculture_perennial_area",51
"423","featNum19","soil_fertility_management_chemical",5
"424","featNum19","support_provider.cooperatives",33
"425","featNum19","support_provider.ind_different_community",10
"426","featNum19","support_provider.shops",8
"427","featNum19","training_participation",4
"428","featNum19","use_percentage_crops_sales",13
"429","featNum19","years_farming_land",59
"430","featNum19","years_in_community",12
"431","featNum2","agroecol_perspective_7",2
"432","featNum2","distance_main_road",12
"433","featNum2","human_wellbeing_7",2
"434","featNum2","income_spend_on_food_percentage",43
"435","featNum2","income_stability",46
"436","featNum2","income_sufficiency",1
"437","featNum2","influence_nr_frequency",5
"438","featNum2","num_pest_management_ecol_practices",5
"439","featNum2","perception_associations_effectiveness",2
"440","featNum2","years_farming_land",2
"441","featNum20","access_info_exchange_consumers",12
"442","featNum20","access_info_exchange_extension",7
"443","featNum20","access_info_exchange_farmers",10
"444","featNum20","access_info_exchange_researchers",3
"445","featNum20","accessibility_phone_reception",1
"446","featNum20","agroecol_perspective_6",9
"447","featNum20","agroecol_perspective_7",60
"448","featNum20","assets_count",1
"449","featNum20","cropland_area",13
"450","featNum20","distance_closest_farmland",6
"451","featNum20","distance_crop_market",1
"452","featNum20","distance_main_road",60
"453","featNum20","fair_price_crops",22
"454","featNum20","farm_size",7
"455","featNum20","farmer_agency_1",9
"456","featNum20","hlabour",9
"457","featNum20","household_shock_recover_activities.7",10
"458","featNum20","human_wellbeing_7",33
"459","featNum20","income_amount_onfarm",52
"460","featNum20","income_amount_total",51
"461","featNum20","income_spend_on_food_percentage",60
"462","featNum20","income_stability",60
"463","featNum20","income_sufficiency",59
"464","featNum20","influence_nr_frequency",58
"465","featNum20","land_tenure_own_area",10
"466","featNum20","membership",1
"467","featNum20","nr_management_opinion",6
"468","featNum20","numHA_hlabour_seasonal_total",15
"469","featNum20","numHA_nhlabour_permanent_total",40
"470","featNum20","num_crops_grown",2
"471","featNum20","num_info_exchange_consumers",16
"472","featNum20","num_info_exchange_extension",11
"473","featNum20","num_info_exchange_farmers",33
"474","featNum20","num_membership",3
"475","featNum20","num_pest_management_ecol_practices",54
"476","featNum20","participation_nr_frequency",48
"477","featNum20","perception_associations_effectiveness",50
"478","featNum20","project_participation",3
"479","featNum20","sales_channel_crops.cooperative",25
"480","featNum20","sales_channel_crops.direct_to_consumer",11
"481","featNum20","sales_channel_crops.middle_man.aggregator",8
"482","featNum20","sales_channel_crops.retailers",29
"483","featNum20","seeds_certified_local",9
"484","featNum20","sfs_monoculture_perennial_area",51
"485","featNum20","soil_fertility_management_chemical",5
"486","featNum20","support_provider.bank",1
"487","featNum20","support_provider.cooperatives",34
"488","featNum20","support_provider.ind_different_community",12
"489","featNum20","support_provider.shops",12
"490","featNum20","training_participation",4
"491","featNum20","use_percentage_crops_sales",17
"492","featNum20","years_farming_land",60
"493","featNum20","years_in_community",17
"494","featNum3","agroecol_perspective_7",8
"495","featNum3","distance_main_road",24
"496","featNum3","human_wellbeing_7",2
"497","featNum3","income_spend_on_food_percentage",48
"498","featNum3","income_stability",52
"499","featNum3","income_sufficiency",3
"500","featNum3","influence_nr_frequency",19
"501","featNum3","num_pest_management_ecol_practices",8
"502","featNum3","perception_associations_effectiveness",5
"503","featNum3","years_farming_land",11
"504","featNum4","agroecol_perspective_7",10
"505","featNum4","distance_main_road",38
"506","featNum4","human_wellbeing_7",3
"507","featNum4","income_amount_total",1
"508","featNum4","income_spend_on_food_percentage",51
"509","featNum4","income_stability",57
"510","featNum4","income_sufficiency",10
"511","featNum4","influence_nr_frequency",26
"512","featNum4","numHA_nhlabour_permanent_total",1
"513","featNum4","num_pest_management_ecol_practices",14
"514","featNum4","perception_associations_effectiveness",11
"515","featNum4","sfs_monoculture_perennial_area",1
"516","featNum4","support_provider.cooperatives",2
"517","featNum4","years_farming_land",15
"518","featNum5","agroecol_perspective_7",22
"519","featNum5","distance_main_road",43
"520","featNum5","human_wellbeing_7",3
"521","featNum5","income_amount_onfarm",1
"522","featNum5","income_amount_total",2
"523","featNum5","income_spend_on_food_percentage",54
"524","featNum5","income_stability",58
"525","featNum5","income_sufficiency",16
"526","featNum5","influence_nr_frequency",32
"527","featNum5","numHA_nhlabour_permanent_total",5
"528","featNum5","num_pest_management_ecol_practices",17
"529","featNum5","perception_associations_effectiveness",14
"530","featNum5","sales_channel_crops.cooperative",1
"531","featNum5","sales_channel_crops.retailers",1
"532","featNum5","sfs_monoculture_perennial_area",4
"533","featNum5","support_provider.cooperatives",2
"534","featNum5","years_farming_land",25
"535","featNum6","agroecol_perspective_6",1
"536","featNum6","agroecol_perspective_7",26
"537","featNum6","distance_main_road",51
"538","featNum6","human_wellbeing_7",6
"539","featNum6","income_amount_onfarm",3
"540","featNum6","income_amount_total",3
"541","featNum6","income_spend_on_food_percentage",55
"542","featNum6","income_stability",59
"543","featNum6","income_sufficiency",22
"544","featNum6","influence_nr_frequency",37
"545","featNum6","numHA_nhlabour_permanent_total",8
"546","featNum6","num_pest_management_ecol_practices",26
"547","featNum6","participation_nr_frequency",2
"548","featNum6","perception_associations_effectiveness",18
"549","featNum6","sales_channel_crops.cooperative",1
"550","featNum6","sales_channel_crops.retailers",1
"551","featNum6","sfs_monoculture_perennial_area",5
"552","featNum6","soil_fertility_management_chemical",1
"553","featNum6","support_provider.cooperatives",6
"554","featNum6","support_provider.ind_different_community",1
"555","featNum6","years_farming_land",28
"556","featNum7","access_info_exchange_extension",1
"557","featNum7","agroecol_perspective_6",1
"558","featNum7","agroecol_perspective_7",33
"559","featNum7","distance_main_road",53
"560","featNum7","fair_price_crops",1
"561","featNum7","hlabour",2
"562","featNum7","human_wellbeing_7",5
"563","featNum7","income_amount_onfarm",4
"564","featNum7","income_amount_total",4
"565","featNum7","income_spend_on_food_percentage",55
"566","featNum7","income_stability",59
"567","featNum7","income_sufficiency",27
"568","featNum7","influence_nr_frequency",44
"569","featNum7","numHA_nhlabour_permanent_total",8
"570","featNum7","num_info_exchange_consumers",1
"571","featNum7","num_info_exchange_farmers",1
"572","featNum7","num_pest_management_ecol_practices",30
"573","featNum7","participation_nr_frequency",6
"574","featNum7","perception_associations_effectiveness",24
"575","featNum7","sales_channel_crops.cooperative",1
"576","featNum7","sales_channel_crops.retailers",1
"577","featNum7","sfs_monoculture_perennial_area",12
"578","featNum7","soil_fertility_management_chemical",1
"579","featNum7","support_provider.cooperatives",6
"580","featNum7","support_provider.ind_different_community",1
"581","featNum7","years_farming_land",39
"582","featNum8","access_info_exchange_extension",1
"583","featNum8","agroecol_perspective_6",1
"584","featNum8","agroecol_perspective_7",38
"585","featNum8","distance_main_road",55
"586","featNum8","fair_price_crops",1
"587","featNum8","hlabour",2
"588","featNum8","human_wellbeing_7",5
"589","featNum8","income_amount_onfarm",11
"590","featNum8","income_amount_total",8
"591","featNum8","income_spend_on_food_percentage",55
"592","featNum8","income_stability",58
"593","featNum8","income_sufficiency",33
"594","featNum8","influence_nr_frequency",46
"595","featNum8","numHA_nhlabour_permanent_total",12
"596","featNum8","num_info_exchange_consumers",1
"597","featNum8","num_info_exchange_farmers",6
"598","featNum8","num_pest_management_ecol_practices",37
"599","featNum8","participation_nr_frequency",7
"600","featNum8","perception_associations_effectiveness",29
"601","featNum8","sales_channel_crops.cooperative",3
"602","featNum8","sales_channel_crops.retailers",4
"603","featNum8","sfs_monoculture_perennial_area",15
"604","featNum8","soil_fertility_management_chemical",1
"605","featNum8","support_provider.cooperatives",9
"606","featNum8","support_provider.ind_different_community",2
"607","featNum8","years_farming_land",40
"608","featNum9","access_info_exchange_extension",2
"609","featNum9","agroecol_perspective_6",1
"610","featNum9","agroecol_perspective_7",44
"611","featNum9","distance_closest_farmland",1
"612","featNum9","distance_main_road",56
"613","featNum9","fair_price_crops",2
"614","featNum9","hlabour",3
"615","featNum9","human_wellbeing_7",6
"616","featNum9","income_amount_onfarm",12
"617","featNum9","income_amount_total",9
"618","featNum9","income_spend_on_food_percentage",57
"619","featNum9","income_stability",59
"620","featNum9","income_sufficiency",35
"621","featNum9","influence_nr_frequency",48
"622","featNum9","numHA_nhlabour_permanent_total",20
"623","featNum9","num_info_exchange_consumers",1
"624","featNum9","num_info_exchange_farmers",6
"625","featNum9","num_pest_management_ecol_practices",41
"626","featNum9","participation_nr_frequency",11
"627","featNum9","perception_associations_effectiveness",32
"628","featNum9","sales_channel_crops.cooperative",4
"629","featNum9","sales_channel_crops.retailers",5
"630","featNum9","seeds_certified_local",1
"631","featNum9","sfs_monoculture_perennial_area",20
"632","featNum9","soil_fertility_management_chemical",1
"633","featNum9","support_provider.cooperatives",11
"634","featNum9","support_provider.ind_different_community",3
"635","featNum9","years_farming_land",47
"636","featNum9","years_in_community",2
